IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Alexandria Taylor,Alexandria Taylor,3173,USA,999,999,False,False,1282.7179875981965,1297.474266974362,1290.672625384576,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Spela Bergant,Spela Bergant,3446,Slovenia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Rowan Tanguay,Rowan Tanguay,3447,USA,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maria Bizon,Maria Bizon,3448,Poland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Amelija Zake,Amelija Zake,3449,Latvia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mila Popova,Mila Popova,3450,Lithuania,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Laia Palacios Sagasti,Laia Palacios Sagasti,3451,Spain,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Dafni Vaikou,Dafni Vaikou,3273,Greece,999,999,False,False,1291.5035734862795,1296.7670243894406,1297.013040116756,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eveta Sidlauskaite,Eveta Sidlauskaite,3452,Lithuania,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ela Sever,Ela Sever,3007,Slovenia,999,999,False,False,1270.639702554147,1289.004443516856,1266.3189143317156,1278.8699876120195,1299.9395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Reine Soule,Reine Soule,3345,USA,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anfissa Vorobyeva,Anfissa Vorobyeva,3440,Kazakhstan,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Shang-yen Ko,Shang-yen Ko,3453,Taiwan,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Alise Plate,Alise Plate,3353,Latvia,999,999,False,False,1288.758253134708,1295.0292026599495,1293.518025716316,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ina Lickert,Ina Lickert,3456,Germany,999,999,False,False,1299.3473298864742,1260.2438832275964,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Bakhiana Taalaibekova,Bakhiana Taalaibekova,3457,Kyrgyzstan,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Valeria Benderer,Valeria Benderer,3436,Switzerland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Malgorzata Lubos,Malgorzata Lubos,3441,Poland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Helene Sæter,Helene Sæter,3366,Norway,999,999,True,False,1287.2719565046398,1260.2438832275964,1286.8656201599122,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Romane Ouvrier Buffet,Romane Ouvrier Buffet,3312,France,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Martine Skog,Martine Skog,3335,Norway,999,999,True,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elin Græsli,Elin Græsli,3425,Norway,999,999,True,False,1299.3473298864742,1299.032652405668,1246.8089751486627,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Cervinkova,Sara Cervinkova,3426,Czechia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Luna Forneris,Luna Forneris,3322,Italy,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Katherina Staller,Katherina Staller,3427,Germany,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elli Pyykönen,Elli Pyykönen,3428,Finland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Leonie Hinterstoisser,Leonie Hinterstoisser,3429,Germany,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Varava Nebogatova,Varava Nebogatova,3445,Kazakhstan,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ilvy Giestheuer,Ilvy Giestheuer,3343,Austria,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ema Malikova,Ema Malikova,3430,Slovakia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Khrystyna Ruda,Khrystyna Ruda,3431,Ukraine,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sofiia Svystun,Sofiia Svystun,3438,Ukraine,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Noor Erickson,Noor Erickson,3442,USA,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ava Heie,Ava Heie,3443,Canada,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Bridget Harvey,Bridget Harvey,3116,Australia,999,999,False,False,1295.572432896935,1298.229609837134,1298.161503642411,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Marusa Premoze,Marusa Premoze,3444,Slovenia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Stine Hårstad,Stine Hårstad,3336,Norway,999,999,True,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maike Steck Dietz,Maike Steck Dietz,3269,Chile,999,999,False,False,1093.9945234788738,1274.841098466404,1099.3981801764385,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Viktorija Augulyte,Viktorija Augulyte,2479,Lithuania,999,999,False,False,1047.4266839213956,1200.9923069417353,1082.035093372736,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elizaveta Hlusovici,Elizaveta Hlusovici,3255,Moldova,999,999,False,False,1208.13505035278,1245.6713218205684,1252.6409788610868,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Cristina Lanau Escolano,Cristina Lanau Escolano,2983,Spain,999,999,False,False,1161.624028686735,1251.1479544109718,1188.2496216340005,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Isla Cadell,Isla Cadell,3221,Great Britain,999,999,False,False,1235.9299411887273,1298.3631735618,1232.7997952550138,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lukrecija Daugirdaite,Lukrecija Daugirdaite,2808,Lithuania,999,999,False,False,1026.8413382269714,1181.6167942294558,1075.453778781805,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maria Duicu,Maria Duicu,2829,Romania,999,999,False,False,1059.147649235911,1197.3752501096744,1097.7015640540358,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Arina Rusu,Arina Rusu,2984,Moldova,999,999,False,False,1118.6914630934098,1237.1564872865426,1160.9421509458573,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Rosibel Marii Kaldvee,Rosibel Marii Kaldvee,3198,Estonia,999,999,False,False,1218.319114674395,1296.960675590145,1224.0301465542516,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Leni Dietersberger,Leni Dietersberger,3153,Germany,999,999,False,False,1284.9532386502676,1295.0292026599495,1294.087793569713,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ella Fink,Ella Fink,3348,Belgium,999,999,False,False,1297.445270806437,1299.032652405668,1299.2970609458232,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Panni Csikasz,Panni Csikasz,3264,Hungary,999,999,False,False,1290.7716980272548,1297.2966406340158,1296.3686879643096,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Millaray Sandoval Garrido,Millaray Sandoval Garrido,3407,Chile,999,999,False,False,1298.7454275467846,1300.0,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sophie Patz,Sophie Patz,3016,Germany,999,999,False,False,1275.8986980348038,1299.8018582401412,1276.4045924529923,1278.8699876120195,1291.098747065427,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lyydia Rainio,Lyydia Rainio,2925,Finland,999,999,False,False,1118.2758165861856,1246.7878548159886,1154.3777808993125,1278.8699876120195,1287.7826424162547,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Natalie Sangkagalo,Natalie Sangkagalo,3409,Thailand,999,999,False,False,1263.2538645937148,1260.2438832275964,1263.0605758850622,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eftychia Kogia,Eftychia Kogia,3408,Greece,999,999,False,False,1298.7205537059867,1260.2438832275964,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lea Zerrer,Lea Zerrer,3292,Germany,999,999,False,False,1297.3993916816205,1300.0,1298.572117465436,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eva Hutter,Eva Hutter,3024,Italy,999,999,False,False,1299.0381113661842,1300.0,1300.0813344692997,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Rachele Dei Cas,Rachele Dei Cas,3406,Italy,999,999,False,False,1298.7454275467846,1300.0,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Magali Miraglio Mellano,Magali Miraglio Mellano,3313,Italy,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Tereza Petrosova,Tereza Petrosova,3317,Czechia,999,999,False,False,1278.4483970920485,1297.2966406340158,1287.5084995951624,1278.8699876120195,1299.1477396266696,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Dominika Kocmankova,Dominika Kocmankova,3324,Czechia,999,999,False,False,1288.14989915595,1297.2966406340158,1293.1195142766678,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elida Fuglem,Elida Fuglem,3237,Norway,999,999,True,False,1269.2872819605573,1260.2438832275964,1275.965674624175,1278.8699876120195,1292.0665778165403,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eline Mathea Myren,Eline Mathea Myren,3086,Norway,999,999,True,False,1262.995966313316,1260.2438832275964,1269.1572103978012,1278.8699876120195,1290.8808130600346,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eivor Melbybråten,Eivor Melbybråten,2834,Norway,999,999,True,False,1238.5066415583908,1293.502382144339,1253.1804418412155,1278.8699876120195,1280.1170354290712,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lamija Salihagic,Lamija Salihagic,3112,Serbia,999,999,False,False,1072.3024585883122,1191.681638412177,1124.6143007357962,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ane Byvold Grønlien,Ane Byvold Grønlien,3376,Norway,999,999,True,False,1282.666285977911,1260.2438832275964,1283.0196574269928,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Guro Elizabeth Strindeberg,Guro Elizabeth Strindeberg,3368,Norway,999,999,True,False,1283.971811073367,1260.2438832275964,1283.0196574269928,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lara Berwert,Lara Berwert,2694,Switzerland,999,999,False,False,1131.1924946204924,1254.249860646977,1178.5222703963157,1278.8699876120195,1289.3454979764092,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Doljinsuren Munkhbat,Doljinsuren Munkhbat,2514,Mongolia,999,999,False,False,926.0494813424616,1098.997914533639,967.775159161372,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Iona Cadell,Iona Cadell,3209,Great Britain,999,999,False,False,1182.4854443092663,1258.626973907631,1211.3043954229286,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Molly Caldwell,Molly Caldwell,3251,Great Britain,999,999,False,False,1030.9344785668584,1165.58760302503,1085.820317330775,1278.8699876120195,1298.9973407372584,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nikol Klenovska,Nikol Klenovska,3111,Bulgaria,999,999,False,False,977.0606383925232,1151.939108833627,1025.088224243019,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hanna Braun,Hanna Braun,3110,Serbia,999,999,False,False,1137.5056066542963,1233.331662986229,1170.651828271638,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nora Randby,Nora Randby,3216,Norway,999,999,True,False,1275.595161423528,1299.071272788505,1274.3829443029458,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Benedicte Stien Schreiner,Benedicte Stien Schreiner,2937,Norway,999,999,True,False,1256.991395962744,1260.2438832275964,1271.971956924297,1278.8699876120195,1274.624974997895,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elise Aasbø,Elise Aasbø,3243,Norway,999,999,True,False,1269.6961667164842,1260.2438832275964,1278.6956119333256,1278.8699876120195,1287.282223565946,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Oda Aase Urnes,Oda Aase Urnes,3363,Norway,999,999,True,False,1280.3144527959616,1260.2438832275964,1289.4295953151916,1278.8699876120195,1287.282223565946,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ine Lohne Boehlke,Ine Lohne Boehlke,3240,Norway,999,999,True,False,1263.7550149302922,1260.2438832275964,1278.6956119333256,1278.8699876120195,1281.1155728577169,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lillie Salgado Bean,Lillie Salgado Bean,3410,Mexico,999,999,False,False,1270.9268513455631,1260.2438832275964,1272.934209327615,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emma Roberta Rajando,Emma Roberta Rajando,2858,Estonia,999,999,False,False,1213.9046600503866,1237.266699526618,1244.8665898642616,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Isabella Moon,Isabella Moon,2522,Australia,999,999,False,False,1016.3034661073732,1162.1189864764356,1065.9485458726615,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nora Flyvholm Berg,Nora Flyvholm Berg,3327,Denmark,999,999,False,False,1157.5599244577354,1249.077472854265,1191.1455612768398,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Konstanse Moholth,Konstanse Moholth,3236,Norway,999,999,True,False,1267.143230051071,1260.2438832275964,1281.2595870886053,1278.8699876120195,1281.1155728577169,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maria Cecilia Dominguez,Maria Cecilia Dominguez,1344,Argentina,999,999,False,False,938.3033124043478,1071.495919846475,996.3075882403792,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Cecilia Diaz Carrillo,Cecilia Diaz Carrillo,2875,Chile,999,999,False,False,1048.6255762718984,1206.7924663058443,1090.4647576492812,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Natalia Ayala Lazo,Natalia Ayala Lazo,3411,Chile,999,999,False,False,1130.705708230298,1206.7924663058443,1189.7852094792745,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Barbara Gonzalez Opazo,Barbara Gonzalez Opazo,3358,Chile,999,999,False,False,1122.4771671493688,1201.939827166618,1184.0004828372562,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Manca Caserman,Manca Caserman,3028,Slovenia,999,999,False,False,1239.5997701200004,1244.979027886549,1264.795031329778,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Varvara Kalyta,Varvara Kalyta,3323,Ukraine,999,999,False,False,1228.8679973285298,1300.0,1226.4020765277007,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Jette Lee Baumann,Jette Lee Baumann,3412,Estonia,999,999,False,False,1284.5581967770647,1297.2966406340158,1292.5258146344593,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nora-Liisa Uibo,Nora-Liisa Uibo,3413,Estonia,999,999,False,False,1284.6942230223535,1298.2600275106097,1291.2618101538656,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sofia Kydasiouk,Sofia Kydasiouk,2688,Argentina,999,999,False,False,940.415500415546,1098.7212241821817,995.5145105833168,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mia Jenny Nygård Østreng,Mia Jenny Nygård Østreng,2950,Norway,999,999,True,False,1255.3319622080348,1260.2438832275964,1273.8021331774228,1278.8699876120195,1273.8075298040812,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Karmen Lisette Lilienthal,Karmen Lisette Lilienthal,3372,Norway,999,999,True,False,1279.2011118594685,1260.2438832275964,1281.737669849353,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Vera Lagerta Fugelli Mühleisen,Vera Lagerta Fugelli Mühleisen,3373,Norway,999,999,True,False,1282.8138239463922,1260.2438832275964,1281.737669849353,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Raya Adzhamova,Raya Adzhamova,3114,Bulgaria,999,999,False,False,1227.0424768586747,1235.6315289229435,1253.4454201852789,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Bilyana Chavdarova,Bilyana Chavdarova,2967,Bulgaria,999,999,False,False,989.2339974342962,1172.0793993302457,1021.9167362548576,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Kätrin Kärsna,Kätrin Kärsna,3180,Estonia,999,999,False,False,1224.9209023343926,1292.0226861540082,1229.90819734323,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Pilleriin Vilipuu,Pilleriin Vilipuu,3041,Estonia,999,999,False,False,1178.71814674828,1277.3089414631538,1189.95549939065,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Urumova,Sara Urumova,2446,Lithuania,999,999,False,False,1202.676885497101,1258.0603927159452,1211.830860190252,1278.8699876120195,1293.8605244066744,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nora Flotten Volden,Nora Flotten Volden,3089,Norway,999,999,True,False,1268.4878165653554,1260.2438832275964,1266.9239017915934,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Michaela Strakova,Michaela Strakova,3162,Slovakia,999,999,False,False,1222.0526103550649,1285.6354511512086,1223.385148593706,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Marit Heinemann,Marit Heinemann,3091,Norway,999,999,True,False,1269.6458036923302,1260.2438832275964,1266.9239017915934,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Zoe Noble,Zoe Noble,3278,USA,999,999,False,False,1222.7148239957,1260.2438832275964,1221.9819457114677,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maria Tormodsgard Dokken,Maria Tormodsgard Dokken,3234,Norway,999,999,True,False,1270.6064957764388,1260.2438832275964,1271.0036864674871,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lisa Sagen,Lisa Sagen,3369,Norway,999,999,True,False,1281.517086113418,1260.2438832275964,1281.737669849353,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Oddrun Kirkeeide,Oddrun Kirkeeide,3370,Norway,999,999,True,False,1280.359098986443,1260.2438832275964,1281.737669849353,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Adima Kuanyshbekova,Adima Kuanyshbekova,3084,Kazakhstan,999,999,False,False,1129.84429323516,1253.811903189997,1152.9518434634172,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elina Østerbø,Elina Østerbø,3371,Norway,999,999,True,False,1281.517086113418,1260.2438832275964,1281.737669849353,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Josie Clifford,Josie Clifford,3118,Great Britain,999,999,False,False,1172.210674953929,1261.246830105856,1199.4952678330906,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Annija Sabule,Annija Sabule,1597,Latvia,999,999,False,False,1052.802443616203,1102.349673118984,1061.162297978245,1278.31690898641,1282.851217382931,1278.31690898641,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Linda Zingerle,Linda Zingerle,2595,Italy,999,999,False,False,1294.5493299000218,1295.3468614943918,1292.5252815313063,1277.957057006735,1289.6564649867264,1277.957057006735,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Jackie Garso,Jackie Garso,2775,USA,999,999,False,False,1113.8369453808084,1177.5766058060856,1118.6383217326927,1277.8940100578925,1271.0747163564934,1277.8940100578925,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Andersson,Sara Andersson,2547,Sweden,999,999,False,False,1332.4194430364632,1354.713662244164,1319.7426993781064,1277.7130429985923,1306.8649238914752,1277.7130429985923,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Alessia Laager,Alessia Laager,2791,Switzerland,999,999,False,False,1225.5378684508723,1263.6172213801958,1243.024307314039,1277.3172934365566,1291.9094234455165,1277.3172934365566,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Aisha Rakisheva,Aisha Rakisheva,3248,Kazakhstan,999,999,False,False,1031.389429860979,1120.8910589214272,1071.3296564453242,1276.2188280986406,1290.173943830516,1276.2188280986406,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Janice Grundahl,Janice Grundahl,2953,Canada,999,999,False,False,1257.8640519943651,1238.9018701302928,1138.4186775083765,1275.8900370931317,1294.7024401842336,1275.8900370931317,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Grete Gaim,Grete Gaim,714,Estonia,999,999,False,False,1060.792210940727,1075.602683928874,1112.29613786875,1275.8318897246138,1290.055789465773,1275.8318897246138,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sandra Bulina,Sandra Bulina,2473,Latvia,999,999,False,False,1153.0704939314116,1157.134639969672,1166.928656635399,1275.5608893840133,1286.6799643167774,1275.5608893840133,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anika Kozica,Anika Kozica,1607,Croatia,999,999,False,False,1130.6731463829942,1146.6852072740749,1130.318057598553,1275.221542102745,1295.8155444995127,1275.221542102745,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Barbara Skrobiszewska,Barbara Skrobiszewska,2804,Poland,999,999,False,False,1127.6697311276632,1201.125163674995,1175.991910763246,1274.773146588145,1299.1477396266696,1274.773146588145,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
