Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,10,Svetlana Paramyguina,Belarus,259,1999,64,1965-04-05T00:00:00.000000,33.935660506502394,148,0,1287.056687108303,1298.338551652507,1300.0,1298.338551652507
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,11,Nina Lemesh,Ukraine,176,1999,64,1973-05-31T00:00:00.000000,25.782340862423,79,0,1243.320977374366,1256.3370050819758,1300.0,1256.3370050819758
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,12,Martina Zellner,Germany,239,1999,64,1974-02-26T00:00:00.000000,25.040383299110196,99,0,1313.320977374366,1310.4907787422746,1300.0,1310.4907787422746
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,13,Ann Elen Skjelbreid,Norway,220,1999,64,1971-09-13T00:00:00.000000,27.496235455167692,121,0,1318.320977374366,1309.707011378142,1300.0,1309.707011378142
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,14,Liv Grete Skjelbreid,Norway,183,1999,64,1974-07-07T00:00:00.000000,24.68172484599589,87,0,1300.0,1289.2577642060564,1300.0,1289.2577642060564
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,15,Katja Holanti,Finland,240,1999,64,1974-04-05T00:00:00.000000,24.93634496919918,92,0,1300.0,1284.2577642060564,1300.0,1284.2577642060564
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,16,Anna Murinova,Slovakia,191,1999,64,1973-11-14T00:00:00.000000,25.325119780971935,99,0,1282.3788626561843,1264.3900585451752,1300.0,1264.3900585451752
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,17,Gro Marit Istad Kristiansen,Norway,130,1999,64,1978-02-09T00:00:00.000000,21.086926762491444,34,0,1343.320977374366,1310.8013447203064,1300.0,1310.8013447203064
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,18,Albina Akhatova,Russia,152,1999,64,1976-11-13T00:00:00.000000,22.327173169062284,44,0,1298.320977374366,1267.8416888393501,1300.0,1267.8416888393501
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,19,Corinne Niogret,France,217,1999,64,1972-11-20T00:00:00.000000,26.308008213552363,180,0,1362.394953669051,1316.9272300761802,1300.0,1316.9272300761802
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,20,Andrea Henkel,Germany,6,1999,64,1977-12-10T00:00:00.000000,21.253935660506503,30,0,1288.320977374366,1249.4054867406733,1300.0,1249.4054867406733
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,21,Irina Tananaiko,Ukraine,205,1999,64,1976-03-05T00:00:00.000000,23.019849418206707,51,0,1300.0,1254.2577642060564,1300.0,1254.2577642060564
1999-03-13,Holmenkollen,Norway,L,12.5,Mass Start,1,World Championship,22,Anne Briand,France,275,1999,64,1968-06-02T00:00:00.000000,30.77618069815195,177,0,1300.0,1249.2577642060564,1300.0,1249.2577642060564
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Radka Popova,Bulgaria,195,1999,0,1974-01-26T00:00:00.000000,25.125256673511295,68,0,,,1284.7294825425784,1287.0200601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Murinova,Slovakia,191,1999,0,1973-11-14T00:00:00.000000,25.325119780971935,99,0,1264.3900585451752,1269.7315497633988,1264.3900585451752,1269.7315497633988
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svetlana Ishmouratova,Russia,99,1999,0,1972-04-20T00:00:00.000000,26.732375085557837,26,0,1323.320977374366,1319.8228307682111,1323.320977374366,1319.8228307682111
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kristina Sabasteanski,USA,282,1999,0,1969-04-01T00:00:00.000000,29.946611909650922,70,0,,,1279.7294825425784,1282.7700601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mami Shindo,Japan,255,1999,0,1975-02-22T00:00:00.000000,24.05201916495551,63,0,,,1296.04799733243,1296.6407977325655
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svetlana Paramyguina,Belarus,259,1999,0,1965-04-05T00:00:00.000000,33.935660506502394,148,0,1298.338551652507,1298.587768904631,1298.338551652507,1298.587768904631
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gro Marit Istad Kristiansen,Norway,130,1999,0,1978-02-09T00:00:00.000000,21.086926762491444,34,0,1310.8013447203064,1309.1811430122605,1310.8013447203064,1309.1811430122605
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Andrea Henkel,Germany,6,1999,0,1977-12-10T00:00:00.000000,21.253935660506503,30,0,1249.4054867406733,1256.9946637295723,1249.4054867406733,1256.9946637295723
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nadejda Talanova,Russia,279,1999,0,1967-04-17T00:00:00.000000,31.74264202600958,98,0,1320.9144700961444,1317.7772995817227,1320.9144700961444,1317.7772995817227
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nina Lemesh,Ukraine,176,1999,0,1973-05-31T00:00:00.000000,25.782340862423,79,0,1256.3370050819758,1262.8864543196794,1256.3370050819758,1262.8864543196794
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Eva Tofalvi,Romania,97,1999,0,1978-12-04T00:00:00.000000,20.27104722792608,32,0,1285.0454964949708,1287.2886720207252,1285.0454964949708,1287.2886720207252
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Eva Hakova,Czechia,243,1999,0,1969-07-08T00:00:00.000000,29.516769336071185,142,0,1345.685269257736,1338.8324788690757,1345.685269257736,1338.8324788690757
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Agata Suszka,Poland,277,1999,0,1971-09-27T00:00:00.000000,27.457905544147845,123,0,,,1303.1852057835167,1302.7074249159891
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ryoko Takahashi,Japan,245,1999,0,1973-08-29T00:00:00.000000,25.535934291581107,53,0,,,1304.7294825425784,1304.0200601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katja Holanti,Finland,240,1999,0,1974-04-05T00:00:00.000000,24.93634496919918,92,0,1284.2577642060564,1286.6190995751479,1284.2577642060564,1286.6190995751479
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ekaterina Dafovska,Bulgaria,184,1999,0,1975-11-28T00:00:00.000000,23.28815879534565,106,0,1313.6302574325352,1311.5857188176549,1313.6302574325352,1311.5857188176549
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tetyana Vodopyanova,Ukraine,244,1999,0,1973-01-11T00:00:00.000000,26.0041067761807,75,0,1293.320977374366,1294.3228307682111,1293.320977374366,1294.3228307682111
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Emmanuelle Claret,France,271,1999,0,1968-10-30T00:00:00.000000,30.365503080082135,120,0,1310.2422337849116,1308.705898717175,1310.2422337849116,1308.705898717175
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Christelle Gros,France,178,1999,0,1975-05-19T00:00:00.000000,23.655030800821354,52,0,1233.5261041804217,1243.4971885533585,1233.5261041804217,1243.4971885533585
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anne Briand,France,275,1999,0,1968-06-02T00:00:00.000000,30.77618069815195,177,0,1249.2577642060564,1256.8690995751479,1249.2577642060564,1256.8690995751479
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marcela Pavkovcekova,Slovakia,196,1999,0,1977-04-21T00:00:00.000000,21.730321697467488,44,0,1307.3788626561843,1306.2720332577567,1307.3788626561843,1306.2720332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tatiana Kutlikova,Slovakia,253,1999,0,1972-09-27T00:00:00.000000,26.455852156057496,21,0,,,1284.7294825425784,1287.0200601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Natalia Murschtschakina,Belarus,286,1999,0,1976-04-19T00:00:00.000000,22.89664613278576,46,0,,,1289.7294825425784,1291.2700601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Radka Doskocilova,Czechia,257,1999,0,1978-11-23T00:00:00.000000,20.265571526351813,10,0,,,1300.0,1300.0
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Hiromi Suga,Japan,242,1999,0,1973-11-28T00:00:00.000000,25.286789869952088,94,0,1282.2294825425784,1284.8950601611916,1282.2294825425784,1284.8950601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Martina Zellner,Germany,239,1999,0,1974-02-26T00:00:00.000000,25.040383299110196,99,0,1310.4907787422746,1308.9171619309334,1310.4907787422746,1308.9171619309334
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Olena Petrova,Ukraine,175,1999,0,1972-09-24T00:00:00.000000,26.46406570841889,100,0,1372.3464302997545,1361.4944657547912,1372.3464302997545,1361.4944657547912
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Martine Albert,Canada,209,1999,0,1973-09-17T00:00:00.000000,25.483915126625597,47,0,,,1284.7294825425784,1287.0200601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Martina Halinarova,Slovakia,123,1999,0,1973-04-22T00:00:00.000000,25.88911704312115,111,0,1344.6963695621967,1337.9919141278672,1344.6963695621967,1337.9919141278672
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mie Takeda,Japan,263,1999,0,1976-11-13T00:00:00.000000,22.327173169062284,26,0,,,1284.7294825425784,1287.0200601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kara Salmela,USA,268,1999,0,1972-06-16T00:00:00.000000,26.7378507871321,55,0,,,1279.7294825425784,1282.7700601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jill Troutner,USA,462,1999,0,1971-02-04T00:00:00.000000,28.101300479123886,12,0,,,1279.7294825425784,1282.7700601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Zsuzsanna Bekecs,Hungary,1052,1999,0,1976-05-17T00:00:00.000000,22.819986310746064,43,0,,,1279.7294825425784,1282.7700601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sylva Nowa,Czechia,2131,1999,0,1976-07-19T00:00:00.000000,22.611909650924023,2,0,,,1300.0,1300.0
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katerina Holubcova,Czechia,198,1999,0,1976-06-28T00:00:00.000000,22.543463381245722,59,0,1297.3788626561843,1297.7720332577567,1297.3788626561843,1297.7720332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jitka Pesinova,Czechia,251,1999,0,1977-05-24T00:00:00.000000,21.765913757700204,23,0,,,1274.8788626561843,1278.6470332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Andreja Koblar,Slovenia,202,1999,0,1971-09-02T00:00:00.000000,27.526351813826146,95,0,1350.0093192014733,1342.5079213212523,1350.0093192014733,1342.5079213212523
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Olena Zubrilova,Ukraine,185,1999,0,1973-02-25T00:00:00.000000,26.042436687200546,99,0,1399.2510194909908,1384.3633665673422,1399.2510194909908,1384.3633665673422
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Liv Grete Skjelbreid,Norway,183,1999,0,1974-07-07T00:00:00.000000,24.68172484599589,87,0,1289.2577642060564,1290.8690995751479,1289.2577642060564,1290.8690995751479
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Galina Koukleva,Russia,228,1999,0,1972-11-21T00:00:00.000000,26.305270362765228,89,0,1296.7397283045395,1297.2287690588587,1296.7397283045395,1297.2287690588587
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Simone Greiner-Petter-Memm,Germany,270,1999,0,1967-09-15T00:00:00.000000,31.329226557152634,107,0,1322.7637205154435,1319.349162438127,1322.7637205154435,1319.349162438127
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Irina Tananaiko,Ukraine,205,1999,0,1976-03-05T00:00:00.000000,23.019849418206707,51,0,1254.2577642060564,1261.1190995751479,1254.2577642060564,1261.1190995751479
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Uschi Disl,Germany,186,1999,0,1970-11-15T00:00:00.000000,28.323066392881586,191,0,1400.3534402927762,1385.3004242488598,1400.3534402927762,1385.3004242488598
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Peggy Wagenführ,Germany,247,1999,0,1976-11-14T00:00:00.000000,22.16290212183436,17,0,1263.320977374366,1268.8228307682111,1263.320977374366,1268.8228307682111
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Elena Volkovets,Belarus,288,1999,0,1975-01-03T00:00:00.000000,24.02737850787132,7,0,,,1294.8788626561843,1295.6470332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Outi Kettunen,Finland,208,1999,0,1978-03-08T00:00:00.000000,20.851471594798085,11,0,1278.320977374366,1281.5728307682111,1278.320977374366,1281.5728307682111
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Irina Nikoultchina,Bulgaria,168,1999,0,1974-12-08T00:00:00.000000,24.26009582477755,16,0,1307.2294825425784,1306.1450601611916,1307.2294825425784,1306.1450601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nathalie Santer,Italy,169,1999,0,1972-03-28T00:00:00.000000,26.95687885010267,142,0,1234.11291526271,1243.9959779733035,1234.11291526271,1243.9959779733035
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gunn Margit Andreassen,Norway,158,1999,0,1973-07-23T00:00:00.000000,25.475701574264203,85,0,1258.320977374366,1264.5728307682111,1258.320977374366,1264.5728307682111
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Magdalena Gwizdon,Poland,63,1999,0,1979-08-04T00:00:00.000000,19.444216290212182,22,0,1277.3788626561843,1280.7720332577567,1277.3788626561843,1280.7720332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Oksana Khvostenko,Ukraine,42,1999,0,1977-11-27T00:00:00.000000,21.28952772073922,21,0,1317.2294825425784,1314.6450601611916,1317.2294825425784,1314.6450601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Stera-Kustusz,Poland,248,1999,0,1974-11-17T00:00:00.000000,24.15605749486653,98,0,1283.320977374366,1285.8228307682111,1283.320977374366,1285.8228307682111
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Albina Akhatova,Russia,152,1999,0,1976-11-13T00:00:00.000000,22.327173169062284,44,0,1267.8416888393501,1272.6654355134476,1267.8416888393501,1272.6654355134476
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Pavlina Filipova,Bulgaria,142,1999,0,1975-12-20T00:00:00.000000,23.227926078028748,42,0,1312.2294825425784,1310.3950601611916,1312.2294825425784,1310.3950601611916
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katja Wüstenfeld,Germany,187,1999,0,1976-10-10T00:00:00.000000,22.258726899383984,38,0,1287.3788626561843,1289.2720332577567,1287.3788626561843,1289.2720332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Magdalena Forsberg,Sweden,237,1999,0,1967-07-25T00:00:00.000000,31.633127994524298,94,0,1406.3604738837885,1390.40640280122,1406.3604738837885,1390.40640280122
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kamila Borutova,Czechia,1256,1999,0,1975-07-18T00:00:00.000000,23.616700889801507,7,0,,,1300.0,1300.0
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ann Elen Skjelbreid,Norway,220,1999,0,1971-09-13T00:00:00.000000,27.496235455167692,121,0,1309.707011378142,1308.2509596714206,1309.707011378142,1308.2509596714206
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katrin Apel,Germany,163,1999,0,1973-05-04T00:00:00.000000,25.856262833675565,89,0,1303.4582016738773,1302.9394714227956,1303.4582016738773,1302.9394714227956
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Corinne Niogret,France,217,1999,0,1972-11-20T00:00:00.000000,26.308008213552363,180,0,1316.9272300761802,1314.3881455647531,1316.9272300761802,1314.3881455647531
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Delphyne Burlet,France,238,1999,0,1966-11-24T00:00:00.000000,32.1368925393566,91,0,1314.2431431062078,1312.1066716402765,1314.2431431062078,1312.1066716402765
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jana Dufkova,Czechia,264,1999,0,1979-01-04T00:00:00.000000,20.150581793292265,9,0,,,1300.0,1300.0
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Matejka Mohoric,Slovenia,323,1999,0,1978-06-17T00:00:00.000000,20.700889801505816,59,0,,,1300.0,1300.0
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Florence Baverel-Robert,France,164,1999,0,1974-05-24T00:00:00.000000,24.640657084188913,76,0,1302.3788626561843,1302.0220332577567,1302.3788626561843,1302.0220332577567
1999-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tamami Tanaka,Japan,182,1999,0,1975-05-26T00:00:00.000000,23.797399041752225,30,0,1313.613086861282,1311.5711238320896,1313.613086861282,1311.5711238320896
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,1,Andrea Henkel,Germany,6,2000,11,1977-12-10T00:00:00.000000,22.023271731690624,38,0,1256.9946637295723,1328.8521175255282,1300.0,1328.8521175255282
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,2,Svetlana Ishmouratova,Russia,99,2000,11,1972-04-20T00:00:00.000000,27.66324435318275,48,0,1319.8228307682111,1375.1207748105505,1300.0,1375.1207748105505
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,3,Olena Petrova,Ukraine,175,2000,11,1972-09-24T00:00:00.000000,27.23340177960301,108,0,1361.4944657547912,1404.158507629462,1300.0,1404.158507629462
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,4,Gunn Margit Andreassen,Norway,158,2000,11,1973-07-23T00:00:00.000000,26.406570841889117,106,0,1264.5728307682111,1320.0526312128534,1300.0,1320.0526312128534
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,5,Svetlana Paramyguina,Belarus,259,2000,11,1965-04-05T00:00:00.000000,34.704996577686515,157,0,1298.587768904631,1342.813173002077,1300.0,1342.813173002077
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,6,Olena Zubrilova,Ukraine,185,2000,11,1973-02-25T00:00:00.000000,26.811772758384667,109,0,1384.3633665673422,1407.9392230227404,1300.0,1407.9392230227404
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,7,Pavlina Filipova,Bulgaria,142,2000,11,1975-12-20T00:00:00.000000,23.99726214921287,52,0,1310.3950601611916,1342.4363527668377,1300.0,1342.4363527668377
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,8,Magdalena Forsberg,Sweden,237,2000,11,1967-07-25T00:00:00.000000,32.402464065708415,101,0,1390.40640280122,1402.9194203180068,1300.0,1402.9194203180068
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,9,Martina Zellner,Germany,239,2000,11,1974-02-26T00:00:00.000000,25.809719370294317,109,0,1308.9171619309334,1331.2318725390862,1300.0,1331.2318725390862
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,10,Maria Strelenko,Russia,249,2000,11,1976-06-16T00:00:00.000000,23.50718685831622,11,0,1300.0,1318.9642695657174,1300.0,1318.9642695657174
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,11,Katrin Apel,Germany,163,2000,11,1973-05-04T00:00:00.000000,26.625598904859686,98,0,1302.9394714227956,1316.3600715611924,1300.0,1316.3600715611924
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,12,Katja Wüstenfeld,Germany,187,2000,11,1976-10-10T00:00:00.000000,23.189596167008897,56,0,1289.2720332577567,1300.2182817406317,1300.0,1300.2182817406317
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,13,Gro Marit Istad Kristiansen,Norway,130,2000,11,1978-02-09T00:00:00.000000,21.856262833675565,43,0,1309.1811430122605,1311.4470149896915,1300.0,1311.4470149896915
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,14,Uschi Disl,Germany,186,2000,11,1970-11-15T00:00:00.000000,29.092402464065707,200,0,1385.3004242488598,1368.7109474045053,1300.0,1368.7109474045053
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,15,Andreja Koblar,Slovenia,202,2000,11,1971-09-02T00:00:00.000000,28.295687885010267,104,0,1342.5079213212523,1328.6289360814203,1300.0,1328.6289360814203
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,16,Nathalie Santer,Italy,169,2000,11,1972-03-28T00:00:00.000000,27.72621492128679,149,0,1243.9959779733035,1243.1962967334966,1300.0,1243.1962967334966
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,17,Katja Holanti,Finland,240,2000,11,1974-04-05T00:00:00.000000,25.7056810403833,101,0,1286.6190995751479,1273.0546543009807,1300.0,1273.0546543009807
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,18,Albina Akhatova,Russia,152,2000,11,1976-11-13T00:00:00.000000,23.096509240246405,54,0,1272.6654355134476,1256.6661564111696,1300.0,1256.6661564111696
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,19,Svetlana Chernousova,Russia,211,2000,11,1970-09-18T00:00:00.000000,29.25119780971937,11,0,1300.0,1273.9642695657174,1300.0,1273.9642695657174
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,20,Tetyana Vodopyanova,Ukraine,244,2000,11,1973-01-11T00:00:00.000000,26.934976043805612,87,0,1294.3228307682111,1264.3365044536652,1300.0,1264.3365044536652
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,21,Irina Nikoultchina,Bulgaria,168,2000,11,1974-12-08T00:00:00.000000,25.029431895961668,25,0,1306.1450601611916,1268.9726382103893,1300.0,1268.9726382103893
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,22,Natalia Tereshenko,Ukraine,256,2000,11,1976-07-23T00:00:00.000000,23.405886379192335,9,0,1300.0,1258.9642695657174,1300.0,1258.9642695657174
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,23,Galina Koukleva,Russia,228,2000,11,1972-11-21T00:00:00.000000,27.07460643394935,99,0,1297.2287690588587,1251.7054146461287,1300.0,1251.7054146461287
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,24,Florence Baverel-Robert,France,164,2000,11,1974-05-24T00:00:00.000000,25.571526351813826,98,0,1302.0220332577567,1250.6123343147344,1300.0,1250.6123343147344
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,25,Delphyne Burlet,France,238,2000,11,1966-11-24T00:00:00.000000,33.06776180698152,115,0,1312.1066716402765,1253.831331619853,1300.0,1253.831331619853
1999-12-19,Pokljuka,Slovenia,L,12.5,Mass Start,1,World Cup,26,Peggy Wagenführ,Germany,247,2000,11,1976-11-14T00:00:00.000000,23.093771389459274,30,0,1268.8228307682111,1213.52678937328,1300.0,1213.52678937328
