IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Yoonjae Kang,Yoonjae Kang,1695,South Korea,999,999,False,False,943.9316844850337,1124.4991060400444,967.8346979867904,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sardorbek Khusanov,Sardorbek Khusanov,5543,Uzbekistan,999,999,False,False,1147.3689696806716,1248.2792000296781,1126.5423906343494,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Guilherme Pereira Santos,Guilherme Pereira Santos,5100,Brazil,999,999,False,False,1078.8378200113125,1259.1187768019338,1073.6195825485595,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tursunboy Kosimov,Tursunboy Kosimov,5542,Uzbekistan,999,999,False,False,1147.3689696806716,1248.2792000296781,1126.5423906343494,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Konstantin Vasilev,Konstantin Vasilev,4870,Bulgaria,999,999,False,False,1232.0944854625204,1170.6636056493282,1280.3723153748892,1222.930734586026,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Blagoja Najdenoski,Blagoja Najdenoski,5258,North Macedonia,999,999,False,False,1048.81049107876,1208.0477838007168,1072.0129644259616,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Minyong Park,Minyong Park,5204,South Korea,999,999,False,False,1296.1050351040833,1300.0,1296.765158562694,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Petar Klacar,Petar Klacar,5423,Bosnia&Herzegovina,999,999,False,False,1296.7316754507476,1248.2792000296781,1296.2643159317674,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Chen Song,Chen Song,5389,China,999,999,False,False,1258.0377285346665,1269.5501564213655,1248.3370006447724,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Seongyun Kim,Seongyun Kim,4946,South Korea,999,999,False,False,1019.9495404809684,1204.776889023323,1030.0887841317308,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Maximilian Leitgeb,Maximilian Leitgeb,5576,Italy,999,999,False,False,1301.5840541741577,1300.0,1300.9498995987071,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Francois Gauthier,Francois Gauthier,5581,Canada,999,999,False,False,1073.5036211644635,1245.103140000204,1078.9371148707223,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fynn Langer,Fynn Langer,5514,Belgium,999,999,False,False,1293.5648912471154,1296.4542977517262,1296.366530186302,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nikolaos Tsourekas,Nikolaos Tsourekas,1450,Greece,999,999,False,False,1081.044540906326,1125.7777490927217,1073.2474732466726,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Daniel Besze,Daniel Besze,5261,Hungary,999,999,False,False,1254.2534457954505,1284.1450100984655,1269.0082770565105,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Xingyuan Yan,Xingyuan Yan,1346,China,999,999,False,False,1211.6109173583063,1150.0414390396768,1246.0486454585905,1220.27326987379,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Cang Gu,Cang Gu,5390,China,999,999,False,False,1089.0407934054851,1210.302242827657,1084.660549230245,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Adam Hanus,Adam Hanus,5579,Czechia,999,999,False,False,1299.2463077117095,1248.2792000296781,1299.0894726693143,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vilmos Nagy,Vilmos Nagy,5580,Hungary,999,999,False,False,1295.5274859669398,1297.4898237678758,1297.0013941010504,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ioannis Anastasiadis,Ioannis Anastasiadis,5194,Greece,999,999,False,False,1275.5965237878054,1290.405268617821,1284.9734218706562,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gantulga Jargal,Gantulga Jargal,5184,Mongolia,999,999,False,False,946.1377308563,1124.543670650258,981.0461898989172,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Victor Santos,Victor Santos,5110,Brazil,999,999,False,False,904.4258810529586,1168.4672220732098,914.0244310224434,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Georgios Tsompanis,Georgios Tsompanis,5414,Greece,999,999,False,False,1280.923820090566,1292.5802374740083,1286.6215722276356,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Laszlo Kunos,Laszlo Kunos,5279,Hungary,999,999,False,False,1263.5039553934264,1288.9175407883863,1275.5992281012766,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Daniel Szollos,Daniel Szollos,4948,Hungary,999,999,False,False,1219.6206243869124,1270.1957682820284,1248.5089376903188,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mark Kis-Benedek,Mark Kis-Benedek,4949,Hungary,999,999,False,False,1262.444645744354,1287.4531434011249,1275.639721477164,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dinu Belevac,Dinu Belevac,5089,Moldova,999,999,False,False,1228.7513417692633,1280.3208126480756,1245.597213044411,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Noah Soltani,Noah Soltani,5510,Belgium,999,999,False,False,1293.5648912471154,1296.4542977517262,1296.366530186302,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Finley Newton,Finley Newton,5515,Great Britain,999,999,False,False,1272.239965338032,1294.0053689031315,1277.7922865293597,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Adrian Lanau Escolano,Adrian Lanau Escolano,5421,Spain,999,999,False,False,1292.5623354025656,1296.4542977517262,1294.4582039133572,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Thiago Conceicao Silva,Thiago Conceicao Silva,5094,Brazil,999,999,False,False,968.6165853152444,1180.432228368798,989.5693452230748,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Martin Flores Lopez,Martin Flores Lopez,5095,Chile,999,999,False,False,1034.286876027827,1161.2906902890104,1085.6368754766831,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yonathan Jesus Fernandez Garcia,Yonathan Jesus Fernandez Garcia,1289,Chile,999,999,False,False,946.311092084694,1049.5468400534498,996.6333580771131,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Stefan Lopatic,Stefan Lopatic,935,Bosnia&Herzegovina,999,999,False,False,1148.409154449976,1132.096254140968,1213.4988694067497,1300.0,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dujin Choi,Dujin Choi,1227,South Korea,999,999,False,False,1004.9721561967727,1119.1395013126173,996.1925673050192,1288.5593751584618,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Rolan Raimkulov,Rolan Raimkulov,5391,Uzbekistan,999,999,False,False,1017.5231591152932,1166.1290459834586,1055.4190993718498,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Claudio Oliveira,Claudio Oliveira,4972,Brazil,999,999,False,False,937.8602488501916,1125.3923023989464,976.8304745861568,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matias Mansilla Mansilla,Matias Mansilla Mansilla,4953,Chile,999,999,False,False,959.9374657427904,1089.3452027736737,1013.4100284411488,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nicholas Blackwell,Nicholas Blackwell,5589,Australia,999,999,False,False,1204.7354048738257,1260.7303541230433,1224.1301690859789,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Damian Cesnek,Damian Cesnek,4634,Slovakia,999,999,False,False,1079.2738412526178,1148.7297339436243,1087.4394291281576,1278.9073467105684,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Eimanats Lekavicius,Eimanats Lekavicius,5455,Lithuania,999,999,False,False,1283.90716680111,1296.4542977517262,1284.8935801017058,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Lukas Mincevic,Lukas Mincevic,5493,Lithuania,999,999,False,False,1290.775414984128,1296.4542977517262,1292.0885154033906,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vladislav Maistrov,Vladislav Maistrov,5265,Moldova,999,999,False,False,1250.3250401171897,1286.0954933700643,1263.0412680673785,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Thomas Cambridge Blechar McCarthy,Thomas Cambridge Blechar McCarthy,5526,Norway,999,999,False,False,1289.177186830446,1248.2792000296781,1285.433423122399,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Volodymyr Aksiuta,Volodymyr Aksiuta,5520,Ukraine,999,999,False,False,1181.138903704007,1289.0535723213686,1185.8052692751514,1286.2217535620264,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Michel Deval,Michel Deval,5302,Italy,999,999,False,False,1300.03745291277,1300.0,1299.0894726693143,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ole Gebhardt,Ole Gebhardt,5297,Norway,999,999,False,False,1265.978167909633,1300.0,1259.3874461109049,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Rene Zahkna,Rene Zahkna,1099,Estonia,999,999,False,False,1341.4341609981198,1399.19878772661,1282.063114190251,1195.5289119527115,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Maksim Makarov,Maksim Makarov,4841,Moldova,999,999,False,False,1115.8592718702432,1189.0159155441993,1111.888495177063,1272.0390141263629,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Blagoy Todev,Blagoy Todev,4563,Bulgaria,999,999,False,False,1415.028278264922,1397.7724947080287,1370.0363422237251,1272.661839159074,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Anton Sinapov,Anton Sinapov,1017,Bulgaria,999,999,False,False,1088.8971481672502,1120.002073898994,1093.442151129728,1141.4419717271855,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
William Mead,William Mead,5452,Great Britain,999,999,False,False,1080.2505622224703,1176.0741323056814,1136.2122816829894,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Pavle Korunoski,Pavle Korunoski,1504,North Macedonia,999,999,False,False,1001.285246827006,1237.9201505875285,985.0434952087564,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yusubjon Abdullaev,Yusubjon Abdullaev,5544,Uzbekistan,999,999,False,False,1145.10673856289,1232.9708206145642,1173.9152660031984,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kristian Sørbotten,Kristian Sørbotten,5536,Norway,999,999,False,False,1269.071370432408,1248.2792000296781,1263.1082999696896,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
William Brekken Ramsfjell,William Brekken Ramsfjell,5378,Norway,999,999,False,False,1265.4749956886917,1248.2792000296781,1257.26794326261,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jens Dalgaard,Jens Dalgaard,5256,Denmark,999,999,False,False,1116.0159121512506,1212.3880565351749,1139.6113350968965,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jens Borgar Aarhaug,Jens Borgar Aarhaug,5374,Norway,999,999,False,False,1255.2372728266666,1248.2792000296781,1246.9129364421494,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
David Schmutz,David Schmutz,5135,Germany,999,999,False,False,1299.9655311648544,1300.0,1298.4441510035078,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Valters Bresme,Valters Bresme,5324,Latvia,999,999,False,False,1271.827658922334,1289.0790029306409,1282.112523239206,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Wiktor Pawluk,Wiktor Pawluk,5406,Poland,999,999,False,False,1278.9342448511943,1297.7766944586429,1277.6790293211095,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sturla Oma Engevik,Sturla Oma Engevik,5537,Norway,999,999,False,False,1269.071370432408,1248.2792000296781,1263.1082999696896,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Olivers Bresme,Olivers Bresme,5327,Latvia,999,999,False,False,1296.519243802866,1298.7745909292871,1296.6409194547914,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dimitar Aleksandrov,Dimitar Aleksandrov,5560,Bulgaria,999,999,False,False,1289.9198931517458,1248.2792000296781,1287.8617137390488,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tobias Vogt Vold,Tobias Vogt Vold,5538,Norway,999,999,False,False,1269.071370432408,1248.2792000296781,1263.1082999696896,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sindre Jøranli,Sindre Jøranli,5539,Norway,999,999,False,False,1267.5247691710204,1248.2792000296781,1261.2478730402972,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jan Adamov,Jan Adamov,5552,Slovakia,999,999,False,False,1298.5384351767957,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kirill Fyodorov,Kirill Fyodorov,5553,Kazakhstan,999,999,False,False,1298.5384351767957,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Samuel Johnson,Samuel Johnson,5087,Australia,999,999,False,False,1269.4051611720297,1294.556720468808,1274.5481397499188,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fernando Pastor Sese,Fernando Pastor Sese,5091,Spain,999,999,False,False,1283.7287674390814,1291.929177781848,1288.710354576416,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nurislam Zhumaliev,Nurislam Zhumaliev,5564,Kyrgyzstan,999,999,False,False,1294.7818689201454,1297.4898237678758,1296.0980677627283,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Finn Meehan,Finn Meehan,5572,Australia,999,999,False,False,1297.743948251863,1248.2792000296781,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Aleksandar Jordanoski,Aleksandar Jordanoski,5573,North Macedonia,999,999,False,False,1295.1414872058504,1300.0,1295.1971613783976,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Claudio Rivas San Martin,Claudio Rivas San Martin,5574,Chile,999,999,False,False,1296.9952732188,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andrei Istrati,Andrei Istrati,5575,Moldova,999,999,False,False,1296.9952732188,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dushan Bozhinoski,Dushan Bozhinoski,5275,North Macedonia,999,999,False,False,1290.5249108256714,1297.4898237678758,1292.0724933041934,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mateo Gorupic,Mateo Gorupic,5567,Croatia,999,999,False,False,1293.2956218651432,1297.4898237678758,1295.1971613783976,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gabriel de Lima Santos,Gabriel de Lima Santos,5276,Brazil,999,999,False,False,1281.1069455328106,1298.958402289894,1278.9140630382249,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Baxter Pollard,Baxter Pollard,5273,New Zealand,999,999,False,False,1293.1807487157398,1300.0,1292.9411066326622,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Danny Hamilton,Danny Hamilton,5568,Great Britain,999,999,False,False,1276.208283031886,1297.5305661438715,1279.521106825565,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Maksim Shushkov,Maksim Shushkov,5561,Bulgaria,999,999,False,False,1288.4534694782603,1300.0,1286.9797093623476,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Teo Petrushu,Teo Petrushu,5096,North Macedonia,999,999,False,False,1218.3940639492228,1272.213373343296,1242.3775863150693,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sebastian Packer-Smith,Sebastian Packer-Smith,4973,Australia,999,999,False,False,1119.2715764199468,1278.0843515300885,1123.31791828412,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Konstantinos Metsios,Konstantinos Metsios,4881,Greece,999,999,False,False,1151.777978048201,1263.839862942731,1175.5952823364562,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Stefan Cosovic,Stefan Cosovic,5562,Bosnia&Herzegovina,999,999,False,False,1272.6877581075648,1295.0347960038307,1277.5362599143411,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Hyeonggyun Kim,Hyeonggyun Kim,5563,South Korea,999,999,False,False,1296.9952732188,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Petar Ginoski,Petar Ginoski,5264,North Macedonia,999,999,False,False,1255.9481729326326,1289.138758116405,1265.2069988026951,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
William D'Arcy,William D'Arcy,5093,Great Britain,999,999,False,False,1180.100139165566,1286.9383824618255,1183.1645231683567,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Rauan Raimkulov,Rauan Raimkulov,5571,Uzbekistan,999,999,False,False,1284.0250443772054,1300.0,1282.7852214228851,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Hao-En Liu,Hao-En Liu,5211,Taiwan,999,999,False,False,1281.2418831758007,1295.2794867294365,1281.7688921971271,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Max Nilsson,Max Nilsson,5570,Canada,999,999,False,False,1296.9952732188,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Hao-Che Liu,Hao-Che Liu,5569,Taiwan,999,999,False,False,1284.8269903855626,1297.4898237678758,1284.955389643652,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Martin Hristov,Martin Hristov,5556,Bulgaria,999,999,False,False,1284.8269903855626,1297.4898237678758,1284.955389643652,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Filippos Anastasiadis,Filippos Anastasiadis,5418,Greece,999,999,False,False,1279.8988791284105,1286.9133750541553,1294.114537024511,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Luke Markham,Luke Markham,5582,Great Britain,999,999,False,False,1052.1124476145783,1192.4687105098037,1081.5493600738253,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nichita Cravciuc,Nichita Cravciuc,5416,Moldova,999,999,False,False,1258.4969135073354,1289.138758116405,1267.081063931696,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Lewis Briscall,Lewis Briscall,5557,New Zealand,999,999,False,False,1293.2956218651432,1297.4898237678758,1295.1971613783976,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ilyas Khassenov,Ilyas Khassenov,5202,Kazakhstan,999,999,False,False,1287.9472300434516,1297.5305661438715,1293.4797738281138,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Logan Moore,Logan Moore,5588,USA,999,999,False,False,1221.9714404101064,1275.4557427240795,1232.2614626471225,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Raul Antonio Figueroa,Raul Antonio Figueroa,4839,Mexico,999,999,False,False,951.4369977784174,1174.6124263206873,972.122721551292,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Olli Seppälä,Olli Seppälä,5586,Finland,999,999,True,False,1288.9571260164923,1297.5305661438715,1294.1679971956817,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Bruno Escudero Casajus,Bruno Escudero Casajus,5518,Spain,999,999,False,False,1293.5648912471154,1296.4542977517262,1295.4649046486825,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Artur Saparbekov,Artur Saparbekov,5205,Kyrgyzstan,999,999,False,False,1267.2108781521506,1286.0320965473202,1280.242287004064,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Juwon Lee,Juwon Lee,5559,South Korea,999,999,False,False,1296.9952732188,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Caelan Baine,Caelan Baine,5602,Canada,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Guilherme Da Silva Morais De Oliveira,Guilherme Da Silva Morais De Oliveira,5621,Brazil,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Caio Ribeiro,Caio Ribeiro,5622,Brazil,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Edward Prentice,Edward Prentice,5623,Great Britain,999,999,False,False,1298.1334113554572,1297.4898237678758,1244.0162311027425,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Erik Shefer,Erik Shefer,5624,Kazakhstan,999,999,False,False,1277.2677747465673,1291.182629873646,1285.4217656925016,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Taylor Carlson,Taylor Carlson,5626,USA,999,999,False,False,1275.76617706612,1289.0790029306409,1285.4217656925016,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Bogdan Avizov,Bogdan Avizov,5627,Kazakhstan,999,999,False,False,1275.76617706612,1289.0790029306409,1285.4217656925016,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Rainers Krismanis,Rainers Krismanis,5489,Latvia,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sacha Mazzilli Riaboff,Sacha Mazzilli Riaboff,5607,France,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gavin Burke,Gavin Burke,5608,Canada,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jesper Rud,Jesper Rud,5609,USA,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yevgeny Poltoranin,Yevgeny Poltoranin,5610,Kazakhstan,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yanis Dumaz,Yanis Dumaz,5332,Switzerland,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
