"Date","City","Country","Nation","RaceType","Season","Race","Event","Elevation","Place","Points","Avg_Elo","Avg_Individual_Elo","Avg_Sprint_Elo","Avg_Pursuit_Elo","Avg_MassStart_Elo","Avg_Pelo","Avg_Individual_Pelo","Avg_Sprint_Pelo","Avg_Pursuit_Pelo","Avg_MassStart_Pelo","MassStart","Sex"
2017-03-12,"Kontiolahti","Finland","Bulgaria","Single Mixed Relay",2017,32,"World Cup",127,20,21,1321.20644747583,1423.07506515764,1296.30949427845,1239.56268989179,NA,1323.78011149708,1392.83041891492,1309.44428957467,1241.47016625957,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Canada","Single Mixed Relay",2017,31,"World Cup",127,19,22,1346.45036887028,1471.18459645409,1348.05321171652,1216.31476322833,NA,1348.35443147774,1344.28035472982,1362.4580973303,1230.73642186516,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Canada","Single Mixed Relay",2017,32,"World Cup",127,19,22,1344.94045739333,1196.43368094819,1302.58813655106,1279.5686201132,NA,1347.34106783205,1207.59921113151,1288.5357671266,1283.97561026562,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Czechia","Single Mixed Relay",2017,31,"World Cup",127,6,45,1822.23236479923,1726.78074201805,1717.34746309893,1577.37044793412,1436.41836970738,1823.20027218888,1659.38409682572,1715.80107036672,1573.25703949681,1427.90250105459,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Czechia","Single Mixed Relay",2017,32,"World Cup",127,6,45,1653.01420979303,1623.62878643271,1585.42053883929,1419.53310648794,1343.84401003927,1652.83636252002,1500.24516840085,1552.52446390575,1399.11020688007,1345.99504113898,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Estonia","Single Mixed Relay",2017,31,"World Cup",127,16,25,1219.06081951714,1270.75166161725,1224.95037532869,NA,NA,1217.47631295136,1265.59019013794,1231.03975158035,NA,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Estonia","Single Mixed Relay",2017,32,"World Cup",127,16,25,1249.24192376148,1320.85737976933,1239.08882358763,1251.84949689143,NA,1248.51583461896,1256.41689530131,1219.769595005,1270.31270932887,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Finland","Single Mixed Relay",2017,31,"World Cup",127,13,28,1615.5959791016,1541.92899802298,1588.23096082656,1475.30277375944,1358.6541704829,1618.36723772446,1557.82864849623,1589.57075309095,1478.3149230588,1348.95770810903,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Finland","Single Mixed Relay",2017,32,"World Cup",127,13,28,1300.35436843321,1251.79103788223,1332.62788723437,1184.04846305122,NA,1298.75063228554,1168.2169257301,1309.04295616676,1198.83845341373,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","France","Single Mixed Relay",2017,31,"World Cup",127,4,55,1679.76383786721,1541.31447926356,1575.84468504681,1422.23738182638,1283.2181359142,1678.12106846614,1581.51150857334,1555.02216867081,1405.93297231526,1278.06264110875,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","France","Single Mixed Relay",2017,32,"World Cup",127,4,55,1615.53197942457,1576.60138856186,1521.85351974822,1429.38961516635,1351.44848634876,1613.7908115705,1541.69440513732,1554.776260182,1416.69343557039,1356.52836810261,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Germany","Single Mixed Relay",2017,31,"World Cup",127,3,65,1899.00683241433,1812.07005682327,1706.33551109967,1583.41616590442,1414.84822984941,1898.87548008256,1767.62430614288,1690.81403002724,1570.12751329266,1401.48121164308,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Germany","Single Mixed Relay",2017,32,"World Cup",127,3,65,1465.80595152364,1352.49708558158,1403.47022525372,1324.8011483271,NA,1461.33781827025,1300,1356.19838089002,1307.88543890112,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Italy","Single Mixed Relay",2017,31,"World Cup",127,11,30,1558.8074264414,1313.5313017047,1505.61595885893,1359.02164548584,1305.44215424701,1559.47262081572,1190.99751928824,1473.60367778505,1330.95315158047,1298.93879261027,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Italy","Single Mixed Relay",2017,32,"World Cup",127,11,30,1587.67009596188,1555.07443319277,1523.00664836583,1382.19378034911,1281.63103023233,1589.40171251606,1578.75538180867,1497.88920855017,1361.06974417053,1281.44968451674,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Japan","Single Mixed Relay",2017,31,"World Cup",127,25,16,1108.69030167082,1112.0756357845,1119.821463842,1279.9338258676,NA,1110.92655579562,1175.078948086,1120.84966410089,1300,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Japan","Single Mixed Relay",2017,32,"World Cup",127,25,16,1205.06491034493,1184.19192349462,1239.46294109259,NA,NA,1208.65502751859,1300,1265.17287410307,NA,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Kazakhstan","Single Mixed Relay",2017,31,"World Cup",127,5,50,1499.95916068167,1504.95777532817,1411.83932796733,1346.34968657824,1294.23599357995,1496.33780134903,1421.50355340056,1387.10454670799,1337.81183084925,1290.30248868069,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Kazakhstan","Single Mixed Relay",2017,32,"World Cup",127,5,50,1436.23413876261,1493.33727509551,1388.65294373081,1242.37694411009,1284.16482827702,1432.39694324821,1473.36286575617,1371.18598618759,1246.66615551143,1300,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Latvia","Single Mixed Relay",2017,31,"World Cup",127,22,19,1326.77470539786,1301.16429811303,1297.33346623962,1270.72236166715,1292.57028161734,1330.07874761597,1348.28046364286,1307.03296933225,1268.32844393245,1300,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Latvia","Single Mixed Relay",2017,32,"World Cup",127,22,19,1100.00984389943,1092.07020919177,1147.55790295329,NA,NA,1100.66422649212,1072.26532773603,1175.36989149144,NA,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Lithuania","Single Mixed Relay",2017,31,"World Cup",127,24,17,986.310018891658,1034.25885774371,1028.17519524245,1275.37036278826,NA,986.97129010415,1049.74361046842,1032.81218975244,1300,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Lithuania","Single Mixed Relay",2017,32,"World Cup",127,24,17,1148.09462183742,1240.27276095996,1152.0838801473,1231.93147063207,NA,1150.39565819111,1250.43608644977,1170.47173831892,1247.77389942278,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Norway","Single Mixed Relay",2017,31,"World Cup",127,10,31,1384.34366824158,1403.80247776368,1299.52665245755,1313.83107411312,1308.23866639141,1381.73900940472,1411.53290847415,1340.51391090274,1302.21161601823,1300,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Norway","Single Mixed Relay",2017,32,"World Cup",127,10,31,1548.49789885621,1382.83660869103,1469.04517888432,1368.60058085009,1300.40511301335,1549.13228933462,1398.15955033563,1433.28472576833,1348.58398835307,1300.47660354512,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Poland","Single Mixed Relay",2017,31,"World Cup",127,23,18,1496.9221805433,1453.978958861,1511.60815487635,1330.93525596452,1248.1780996193,1503.43766396052,1434.60920239463,1506.71198833888,1347.11781147986,1241.30598977411,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Poland","Single Mixed Relay",2017,32,"World Cup",127,23,18,1177.05386499371,1155.24345540647,1231.22556894726,1214.3535414623,NA,1179.17126607563,1255.3912018091,1266.56960678149,1233.69455784685,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Romania","Single Mixed Relay",2017,31,"World Cup",127,21,20,1174.68371878405,1221.91026602017,1196.65743224918,1254.75945970338,1261.26856517632,1175.37862500175,1306.48185798082,1221.66452718931,1280.01821894709,1267.55604148904,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Romania","Single Mixed Relay",2017,32,"World Cup",127,21,20,1264.18300319319,1164.13882727458,1294.29001961128,1275.16759173463,NA,1266.42687087267,1194.88986069825,1281.55507355436,1283.54783385745,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Russia","Single Mixed Relay",2017,31,"World Cup",127,17,24,1427.9757778935,1440.24360818229,1431.82066748548,1344.33431622761,1274.2277022025,1430.01592793957,1392.2197212498,1446.61093412999,1331.84955788438,1290.13197276503,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Russia","Single Mixed Relay",2017,32,"World Cup",127,14,27,1538.98248420224,1617.76306196523,1447.34404203603,1376.59811094733,1289.27849372488,1541.67706712947,1542.97712489469,1429.54213307195,1390.11542464391,1303.57418804482,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Slovakia","Single Mixed Relay",2017,31,"World Cup",127,12,29,1622.95286796926,1688.56937359187,1622.44030975531,1439.67767202509,1355.32207962925,1625.09155444962,1737.14165454435,1615.20176382022,1452.83029678515,1365.37980493169,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Slovakia","Single Mixed Relay",2017,32,"World Cup",127,12,29,1317.21249221715,1487.15257267981,1274.18644964186,1230.62587949457,1306.67262813181,1315.32168750377,1438.96875411296,1281.43614028596,1233.04462323539,1299.50941335335,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Slovenia","Single Mixed Relay",2017,31,"World Cup",127,18,23,1462.41464463618,1540.78109660915,1419.63420449109,1334.24110046193,1344.98734306412,1465.56283797007,1426.32507925379,1426.42370232785,1322.52116932639,1333.01331526054,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Slovenia","Single Mixed Relay",2017,32,"World Cup",127,18,23,1411.06809835029,1259.36969503772,1449.00829568927,1284.21889782623,1247.39662815232,1413.98193403949,1419.80541330559,1419.13004808189,1292.19952911795,1245.70688192577,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","South Korea","Single Mixed Relay",2017,32,"World Cup",127,17,24,1488.96652979171,1482.06443192243,1469.92828701448,1343.5552195622,1293.93541924485,1492.56062084887,1576.55423564169,1440.71268714775,1329.1502551583,1292.86519911159,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Sweden","Single Mixed Relay",2017,31,"World Cup",127,8,37,1379.83314439329,1414.88299584119,1319.9756532232,1309.68176242935,NA,1376.02696084761,1479.77485446814,1358.30428753644,1328.06288066667,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Sweden","Single Mixed Relay",2017,32,"World Cup",127,8,37,1284.08144270906,1439.91330737433,1217.10064489487,1272.23812881558,1295.61073895899,1279.47782413247,1408.92637618546,1249.14018664076,1284.70303242038,1300,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Switzerland","Single Mixed Relay",2017,31,"World Cup",127,9,34,1303.86689495623,1405.42045288134,1265.54859640431,1200.14530677854,1293.9707347951,1299.48449626072,1294.24629963527,1287.25297300321,1197.57540722475,1292.90674681776,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Switzerland","Single Mixed Relay",2017,32,"World Cup",127,9,34,1317.82882611047,1261.17708678937,1277.81753493712,1279.25608804488,NA,1314.29718865196,1267.00681384623,1275.40115563674,1275.72089653313,NA,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","USA","Single Mixed Relay",2017,31,"World Cup",127,2,75,1615.74105723666,1458.92876129275,1574.76146940326,1446.5681612289,1285.46940961636,1612.13385211226,1248.4873269596,1550.09719462902,1437.61979769532,1266.53873855503,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","USA","Single Mixed Relay",2017,32,"World Cup",127,2,75,1714.50361763815,1759.97844682133,1635.86919030093,1438.86806350899,1268.20701545828,1712.81757297506,1695.40796628134,1626.63116978244,1444.58424681312,1253.71011490001,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Ukraine","Single Mixed Relay",2017,31,"World Cup",127,7,41,1471.09919868286,1396.33944944819,1412.03044245903,1299.88663852445,1302.84962781287,1468.15894105915,1310.07589961243,1397.47506882344,1306.96992417514,1300,0,"Mixed"
2017-03-12,"Kontiolahti","Finland","Ukraine","Single Mixed Relay",2017,32,"World Cup",127,7,41,1530.52359478353,1424.1478734565,1494.93155676116,1316.5733169787,1279.8362741712,1529.24669221724,1418.15160074031,1500.09230775816,1322.70945146767,1275.02491331826,0,"Mixed"
2017-11-26,"Östersund","Sweden","Austria","Single Mixed Relay",2018,1,"World Cup",366,1,90,1597.72676096731,1625.53243000593,1558.21858132287,1464.14860769377,1314.91912281862,1594.93214885398,1691.1880973488,1540.99668315095,1447.84333359855,1317.55190919838,0,"Mixed"
2017-11-26,"Östersund","Sweden","Belarus","Single Mixed Relay",2018,1,"World Cup",366,11,30,1343.88337975737,1426.54578042198,1370.68663273188,1265.73053221392,NA,1343.25131561901,1243.42969735259,1383.16074439044,1256.43653128158,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","Bulgaria","Single Mixed Relay",2018,1,"World Cup",366,18,23,1163.10684031338,1199.60351645171,1163.67292194772,1245.98065743411,NA,1163.96394781385,1201.65131893631,1135.07564875563,1236.44783227542,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","Canada","Single Mixed Relay",2018,1,"World Cup",366,22,19,1360.11637140597,1254.68413943121,1361.57925376342,1297.56216968297,1277.9021978801,1365.7738932028,1278.6060617703,1356.08196703779,1293.39473812693,1288.94810293157,0,"Mixed"
2017-11-26,"Östersund","Sweden","Czechia","Single Mixed Relay",2018,1,"World Cup",366,10,31,1370.92698637296,1400.62220377361,1377.05571662071,1341.33695066524,1276.46291144022,1370.03509835033,1334.54214295614,1355.42337670062,1342.402826683,1272.30930757673,0,"Mixed"
2017-11-26,"Östersund","Sweden","Estonia","Single Mixed Relay",2018,1,"World Cup",366,15,26,1271.00321742815,1320.85737976933,1247.62765471573,1251.84949689143,NA,1271.46306172262,1256.41689530131,1238.38547613615,1270.31270932887,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","Finland","Single Mixed Relay",2018,1,"World Cup",366,21,20,1185.91131682537,1202.80157615904,1177.78705446784,1243.78676186245,NA,1188.45161804064,1298.68565560712,1179.11162227087,1265.60459903642,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","France","Single Mixed Relay",2018,1,"World Cup",366,4,55,1782.3820055783,1742.32812376528,1751.0763123319,1641.50434681202,1414.65823167775,1782.85269492217,1771.40709719194,1745.08994557402,1638.4995332261,1434.89203726794,0,"Mixed"
2017-11-26,"Östersund","Sweden","Germany","Single Mixed Relay",2018,1,"World Cup",366,2,75,1564.39915261396,1690.38283250881,1526.75222164204,1418.8507630587,1303.22437774246,1561.83413372035,1626.2278886009,1549.78089647227,1431.44373259847,1303.79338557937,0,"Mixed"
2017-11-26,"Östersund","Sweden","Italy","Single Mixed Relay",2018,1,"World Cup",366,7,41,1392.80405296451,1487.73202517374,1344.42262790062,1255.41360123553,1310.3414231649,1390.69608907873,1450.80361107334,1303.16527727974,1244.93689357713,1312.166380194,0,"Mixed"
2017-11-26,"Östersund","Sweden","Japan","Single Mixed Relay",2018,1,"World Cup",366,12,29,1242.76954993307,1269.21650167046,1255.34341898911,1253.95111231007,1291.05204029922,1241.17662119059,1273.86929257184,1247.46284586954,1261.82382793496,1297.1350424151,0,"Mixed"
2017-11-26,"Östersund","Sweden","Kazakhstan","Single Mixed Relay",2018,1,"World Cup",366,3,65,1346.7573039927,1319.934496802,1309.65036236697,1311.84950399952,1285.39938537067,1341.79253743912,1332.79843535099,1290.38225349497,1315.63044793036,1282.82280631843,0,"Mixed"
2017-11-26,"Östersund","Sweden","Lithuania","Single Mixed Relay",2018,1,"World Cup",366,20,21,1089.93228472342,1083.46055482122,1116.25207350623,1275.88914626844,NA,1090.78594966455,1085.19135282217,1083.82596883086,1300,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","Norway","Single Mixed Relay",2018,1,"World Cup",366,9,34,1454.21564234301,1469.61417834641,1407.51191383033,1307.11811210286,1306.25494264374,1453.95297175582,1497.6259219641,1387.05610191182,1308.37424953277,1303.47289475631,0,"Mixed"
2017-11-26,"Östersund","Sweden","Poland","Single Mixed Relay",2018,1,"World Cup",366,14,27,1324.60110620873,1385.66524691191,1350.31034890054,1309.40839000102,1248.1780996193,1325.36218819402,1367.30460119731,1343.47528890484,1311.06869411885,1241.30598977411,0,"Mixed"
2017-11-26,"Östersund","Sweden","Romania","Single Mixed Relay",2018,1,"World Cup",366,23,18,1275.72334441017,1164.13882727458,1281.63550561683,1275.16759173463,NA,1280.65317615799,1194.88986069825,1278.39471249039,1283.54783385745,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","Russia","Single Mixed Relay",2018,1,"World Cup",366,8,37,1382.97791016188,1206.19192349462,1367.95215329493,1312.49123000508,1311.74502864201,1381.25850582942,1300,1339.20570350918,1314.69556471186,1311.86373629447,0,"Mixed"
2017-11-26,"Östersund","Sweden","Slovakia","Single Mixed Relay",2018,1,"World Cup",366,13,28,1286.7105435986,1240.10452692916,1271.18110495461,1229.83874935054,NA,1286.30193040057,1247.46206126309,1247.36633020796,1216.49413430084,NA,0,"Mixed"
2017-11-26,"Östersund","Sweden","South Korea","Single Mixed Relay",2018,1,"World Cup",366,16,25,1177.00027524768,1282.96651900268,1159.49297521942,1286.95991793373,1283.64962781287,1176.85630807312,1193.32704206863,1166.46381021819,1300,1300,0,"Mixed"
2017-11-26,"Östersund","Sweden","Sweden","Single Mixed Relay",2018,1,"World Cup",366,5,50,1356.7747624526,1346.62872612728,1348.25538572972,1276.85765095829,1284.26373629447,1353.00430990567,1389.86371065382,1349.58345186966,1279.1459311697,1300,0,"Mixed"
2017-11-26,"Östersund","Sweden","Switzerland","Single Mixed Relay",2018,1,"World Cup",366,17,24,1314.58514094001,1223.98292458344,1352.78636924517,1248.64991859008,1283.37793785222,1316.78159797671,1264.77109334972,1347.4858153678,1253.16136530695,1300,0,"Mixed"
2017-11-26,"Östersund","Sweden","USA","Single Mixed Relay",2018,1,"World Cup",366,19,22,1337.9776873241,1546.42477082996,1353.50349427449,1207.5963721461,1291.14109440016,1341.62814246744,1499.91840436066,1362.94528738175,1213.28835436524,1289.57775811783,0,"Mixed"
2017-11-26,"Östersund","Sweden","Ukraine","Single Mixed Relay",2018,1,"World Cup",366,6,45,1548.85511863386,1434.43324566597,1545.55204333464,1427.13109351319,1314.26330468585,1548.33251381763,1399.28772485129,1568.79632104152,1438.97741470328,1321.94308516749,0,"Mixed"
2018-03-10,"Kontiolahti","Finland","Austria","Single Mixed Relay",2018,28,"World Cup",127,2,75,1565.49654284984,1475.47476271569,1550.55275272158,1441.69772459218,1273.92177995972,1561.84577024463,1435.31678016941,1561.33849869319,1433.40720661575,1266.38222021246,0,"Mixed"
2018-03-10,"Kontiolahti","Finland","Belarus","Single Mixed Relay",2018,28,"World Cup",127,20,21,1299.71452549099,1279.23273042298,1298.08897858089,1273.30162215705,NA,1301.92783605463,1341.10140413698,1295.16294933555,1281.38824185098,NA,0,"Mixed"
2018-03-10,"Kontiolahti","Finland","Bulgaria","Single Mixed Relay",2018,28,"World Cup",127,24,17,1299.23263774471,1370.88510839977,1306.14253599228,1237.93883781257,1231.882371432,1303.68193096633,1394.24814718569,1292.22543111192,1253.90244869445,1233.18479821208,0,"Mixed"
2018-03-10,"Kontiolahti","Finland","Canada","Single Mixed Relay",2018,28,"World Cup",127,7,41,1444.38978162863,1516.02963948566,1372.88552515878,1300.29885403458,1294.06573643256,1441.80443258215,1480.80343610832,1368.17483850039,1285.08501858067,1281.21686819809,0,"Mixed"
2018-03-10,"Kontiolahti","Finland","Czechia","Single Mixed Relay",2018,28,"World Cup",127,18,23,1630.0622201564,1669.28620754965,1612.66383842027,1419.3836377997,1321.83682764566,1636.1910626214,1646.96204580315,1599.75122997761,1425.24832015497,1318.8305495565,0,"Mixed"
2018-03-10,"Kontiolahti","Finland","Estonia","Single Mixed Relay",2018,28,"World Cup",127,16,25,1266.74100179759,1263.51781759523,1269.99766208547,1256.37022571985,NA,1266.2699594717,1214.47195632285,1279.39603340311,1260.64692581554,NA,0,"Mixed"
