FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Race_Elo,Race_Type,Race1_Prob,Recent_Competitor,City,Country,Distance,Technique,Race_Date
Emma Maria Paarson,Emma Maria Paarson,12399,Estonia,False,0,1288.6439882646707,1261.3037804977494,1277.4076617441326,1276.82662799595,1287.6660297840124,1290.4015077334177,1274.2178832688205,1289.4900292296325,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Hayden McJunkin,Hayden McJunkin,10171,USA,False,0,1281.3033952643214,1261.3037804977494,1277.4076617441326,1276.82662799595,1280.9384079834342,1282.8598701619974,1274.2178832688205,1282.369633845312,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Miley Bletzer,Miley Bletzer,10277,USA,False,0,1280.8564438300043,1295.542984830078,1296.5254606720123,1276.82662799595,1283.9308232833437,1285.5551203194325,1274.2178832688205,1282.171214596478,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Meredith Schwartz,Meredith Schwartz,10170,USA,False,0,1276.2047045463491,1261.3037804977494,1277.4076617441326,1276.82662799595,1275.9115479957716,1281.5302302728007,1293.019485113951,1281.0488284761848,1294.366163250447,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Meija Peterson,Meija Peterson,12401,Sweden,False,0,1293.3532432987024,1292.4207960797587,1295.5793662481317,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1295.799446939629,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Findley Dezzani,Findley Dezzani,12402,USA,False,0,1287.3036002576162,1261.3037804977494,1277.4076617441326,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Antigone Loomis,Antigone Loomis,12403,USA,False,0,1287.3036002576162,1261.3037804977494,1277.4076617441326,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ruby Polloczek,Ruby Polloczek,12404,USA,False,0,1287.3036002576162,1261.3037804977494,1277.4076617441326,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Antonia Schramm,Antonia Schramm,12405,Germany,False,0,1287.3036002576162,1261.3037804977494,1277.4076617441326,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Adeline Loewen,Adeline Loewen,12406,USA,False,0,1287.3036002576162,1261.3037804977494,1277.4076617441326,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ella Ronci,Ella Ronci,12407,USA,False,0,1287.3036002576162,1261.3037804977494,1277.4076617441326,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lena Martine Elveos Kjelstrup,Lena Martine Elveos Kjelstrup,11455,Norway,False,0,1269.7554897735276,1282.7603177726348,1283.980966087747,1276.82662799595,1286.241069278483,1289.0718678442208,1274.2178832688205,1271.7170538818684,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Zoe Devine,Zoe Devine,12408,USA,False,0,1285.9632122505616,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maia McGinnis-Smith,Maia McGinnis-Smith,12409,USA,False,0,1285.9632122505616,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Tillie Lange,Tillie Lange,12410,USA,False,0,1285.9632122505616,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1288.1692238605049,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Taylor Nalder,Taylor Nalder,12411,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Clara Legault,Clara Legault,12412,Canada,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alice Jowers,Alice Jowers,12413,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Catherine Van De Kamp,Catherine Van De Kamp,12415,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sierra Strecker,Sierra Strecker,12416,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Reese Furneaux,Reese Furneaux,10309,USA,False,0,1273.766497147246,1297.2189896956984,1298.2915115233,1276.82662799595,1276.5286441000624,1283.5451525298274,1291.7876295458248,1280.3054547970285,1293.3719567652315,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Georgia Bishop,Georgia Bishop,12417,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Raegan Czeschin,Raegan Czeschin,12418,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kiera Stabile,Kiera Stabile,11348,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sophia Bender,Sophia Bender,12419,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Annika Johnston,Annika Johnston,12420,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Claire Chimileski,Claire Chimileski,12421,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kiri May,Kiri May,12422,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Keely Starr Fisher,Keely Starr Fisher,12423,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Gracen Kennedy,Gracen Kennedy,12424,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Mazzy Conners,Mazzy Conners,12425,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Aleksandra Guseva,Aleksandra Guseva,12426,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Caitlin Craddock,Caitlin Craddock,12427,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Davis Brosterhous,Davis Brosterhous,12428,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maren Sands,Maren Sands,12430,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Stella Powell,Stella Powell,11837,USA,False,0,1281.9254880660376,1261.3037804977494,1277.4076617441326,1276.82662799595,1282.1955991595237,1285.0197205850386,1274.2178832688205,1283.894357718761,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Isla Elton,Isla Elton,12431,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Emily Percival,Emily Percival,12432,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Rhodes,Anna Rhodes,12433,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Camille Hamel,Camille Hamel,12434,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sarah Hottle,Sarah Hottle,12435,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Zoe Sims,Zoe Sims,12436,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anneka Doughty,Anneka Doughty,12162,USA,False,0,1276.325874436725,1261.3037804977494,1277.4076617441326,1276.82662799595,1276.6674942552995,1289.0718678442208,1290.6521235098132,1286.8484184913773,1291.601096027577,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Grace Nemeth,Grace Nemeth,10759,USA,False,0,1279.666079563652,1261.3037804977494,1277.4076617441326,1276.82662799595,1280.119158818563,1289.0718678442208,1291.7876295458248,1286.8484184913773,1293.3719567652315,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Brie Bender,Brie Bender,12437,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Helen Wensel,Helen Wensel,12438,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Annabel Soares,Annabel Soares,12439,USA,False,0,1284.6228242435068,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.8161087729538,1289.0718678442208,1274.2178832688205,1286.8484184913773,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Noelie Maurin,Noelie Maurin,11762,France,False,0,1261.4485215812117,1261.0360180208024,1266.22701805377,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1270.739105098087,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Aukland,Anna Aukland,12226,Norway,False,0,1288.481758476291,1288.1255287688052,1289.8725789396442,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1291.2319526896367,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Hedda Nerdrum,Hedda Nerdrum,11036,Norway,False,0,1282.9557502634898,1282.8112688881515,1286.56166032623,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1287.547779933826,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marlies Nipius,Marlies Nipius,11763,Netherlands,False,0,1291.5700081747157,1291.491865623089,1292.003324468369,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1293.4896605403874,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Manuela Deigentesch,Manuela Deigentesch,11761,Germany,False,0,1290.503464242857,1290.397032289304,1290.9365181650444,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1292.3845245803418,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Melanie Holmes,Melanie Holmes,12484,Canada,False,0,1296.2713430436818,1296.0533377356223,1296.7301146715913,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1297.17490584732,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Naomi Schmitt,Naomi Schmitt,12486,Canada,False,0,1296.2713430436818,1296.0533377356223,1296.7301146715913,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1297.17490584732,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Jayda Grant,Jayda Grant,12487,Canada,False,0,1296.2713430436818,1296.0533377356223,1296.7301146715913,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1297.17490584732,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Jenna Konoff,Jenna Konoff,12490,Canada,False,0,1296.2713430436818,1296.0533377356223,1296.7301146715913,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1297.17490584732,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Julie Sole Hernes,Julie Sole Hernes,11542,Norway,False,0,1292.897173043057,1293.692168452989,1294.943397809189,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1294.3688163012068,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anni Rohila,Anni Rohila,12453,Finland,False,0,1293.195600042647,1292.8380020021807,1293.678186525054,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1295.30732040362,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Taisiya Lipovetskaya,Taisiya Lipovetskaya,-209451,Russia,False,0,1300.0,1261.3037804977494,1277.4076617441326,1276.82662799595,1300.0,1278.5615902488735,1300.0,1269.824278204354,1300.0,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Sokolova,Anna Sokolova,6352,Russia,False,0,1290.3226098725231,1290.315594929194,1293.86774436684,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1291.6739719405734,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Paloma Good,Paloma Good,12504,USA,False,0,1294.3693827921118,1295.8466007834763,1295.577650417024,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1294.7087803909762,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Madison Nisula,Madison Nisula,11838,Canada,False,0,1291.5964683267994,1295.8466007834763,1295.577650417024,1276.82662799595,1297.2688682946782,1295.8299634600298,1274.2178832688205,1291.6920348458575,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sophia Locher,Sophia Locher,12510,USA,False,0,1294.3693827921118,1295.8466007834763,1295.577650417024,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1294.7087803909762,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Darya Golovikhina,Darya Golovikhina,-210420,Russia,False,0,1300.0,1300.0,1300.0,1276.82662799595,1300.0,1278.5615902488735,1300.0,1300.0,1300.0,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lisa Ferguson Sørlien,Lisa Ferguson Sørlien,12057,Norway,False,0,1271.5152810845686,1261.3037804977494,1277.4076617441326,1276.82662799595,1274.6947380934455,1278.5615902488735,1265.9056400285249,1269.824278204354,1267.9421403967465,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Klara Yngvesson,Klara Yngvesson,12512,Sweden,False,0,1300.0,1300.0,1300.0,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1300.0,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anni Jantunen,Anni Jantunen,12524,Finland,False,0,1302.4667423188032,1261.3037804977494,1277.4076617441326,1276.82662799595,1302.8919049597391,1278.5615902488735,1305.4062348054022,1269.824278204354,1303.4262320563157,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Olivia Puranen,Olivia Puranen,11702,Finland,False,0,1292.7174202378958,1287.8733086791492,1286.9617501708285,1276.82662799595,1299.8116489074944,1300.549214432482,1300.126823040696,1288.772177258595,1299.903071293373,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Annina Uehli,Annina Uehli,12528,Liechtenstein,False,0,1301.689951521896,1299.5494347044275,1298.925803139661,1276.82662799595,1300.0419839486806,1278.5615902488735,1300.126823040696,1298.9291269448804,1299.903071293373,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ella Kainz,Ella Kainz,11336,Austria,False,0,1296.559913243769,1261.3037804977494,1277.4076617441326,1276.82662799595,1296.9056136052352,1298.5337096087555,1297.4871171583432,1298.2738651175616,1298.1414909119017,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kajsa Ekenberg,Kajsa Ekenberg,12194,Sweden,False,0,1288.2469589604568,1286.8252984870326,1288.75211973131,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1289.6992033167471,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anastasiya Pomazunovskaya,Anastasiya Pomazunovskaya,-209621,Russia,False,0,1300.0,1300.0,1300.0,1276.82662799595,1300.0,1300.0,1274.2178832688205,1300.0,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Vera Simonova,Vera Simonova,-210344,Russia,False,0,1404.358366906149,1362.761377771629,1328.836043727718,1276.82662799595,1272.623280969052,1278.5615902488735,1274.2178832688205,1353.822367808855,1265.159165315338,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kira Shuldyakova,Kira Shuldyakova,-209793,Russia,False,0,1300.0,1300.0,1300.0,1276.82662799595,1300.0,1278.5615902488735,1300.0,1300.0,1300.0,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Darya Gornova,Darya Gornova,-210307,Russia,False,0,1283.081645016431,1261.3037804977494,1277.4076617441326,1276.82662799595,1284.2691826275138,1296.4484242911751,1284.2858362666277,1294.304251616759,1286.7936775165836,1276.82662799595,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ji-Ye Lee,Ji-Ye Lee,4873,South Korea,False,0,1236.6505283418985,1245.3804101434505,1273.549180355914,1276.7575854494216,1294.609034660599,1291.6800388488198,1274.2178832688205,1266.2218944344747,1273.801896222692,1276.7575854494216,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marlie Molinaro,Marlie Molinaro,10215,Canada,False,0,1266.3144656915863,1277.9254748163512,1290.2173315929465,1276.7214434808238,1282.1725229601666,1282.551959098991,1273.726231674148,1273.8566553046307,1259.1440461097125,1276.7214434808238,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Susan Sarapuu,Susan Sarapuu,11116,Estonia,False,0,1260.7209795899814,1261.780492664231,1288.6779519189322,1276.6897707981714,1298.36175818047,1278.5615902488735,1298.0166350807588,1287.8198220764798,1269.1393965319785,1276.6897707981714,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Julie Johansen Trosten,Julie Johansen Trosten,11450,Norway,False,0,1262.7304736121018,1263.3367039270572,1288.2735314655422,1276.6257588141766,1272.623280969052,1278.5615902488735,1274.2178832688205,1288.1361557250266,1268.8937939389243,1276.6257588141766,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Isa Gjertsås Larsen,Isa Gjertsås Larsen,10982,Norway,False,0,1248.8027395508989,1249.8928025261343,1275.937845594599,1276.6257588141766,1272.623280969052,1278.5615902488735,1274.2178832688205,1274.0816597142466,1268.8937939389243,1276.6257588141766,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Julie Røthe Lysberg,Julie Røthe Lysberg,11457,Norway,False,0,1255.7089964452316,1257.3881131581363,1281.9012838642743,1276.6257588141766,1272.623280969052,1278.5615902488735,1274.2178832688205,1280.2926945448196,1268.8937939389243,1276.6257588141766,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yuliya Cherednichenko,Yuliya Cherednichenko,-206747,Russia,False,0,1251.3095991915618,1258.460630659622,1278.6111474317563,1276.59541839154,1292.5223470112437,1293.9678973792018,1299.2139269545748,1275.2027456184412,1270.9824872022357,1276.59541839154,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Mariya Turlanova,Mariya Turlanova,-206875,Russia,False,0,1262.9046220802722,1274.1761253143068,1295.22829345755,1276.5325781482695,1287.3865488428016,1293.0362097366603,1287.7212242195317,1287.9083420499296,1263.551590908039,1276.5325781482695,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Johanna Kristina Rosling,Johanna Kristina Rosling,12451,Norway,False,0,1264.728847826081,1266.4992559472864,1294.943397809189,1276.5202400176358,1272.623280969052,1278.5615902488735,1274.2178832688205,1294.3688163012068,1266.5280703475914,1276.5202400176358,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marina Shibalova,Marina Shibalova,-206402,Russia,False,0,1246.1466937094517,1267.2358353614236,1282.600687721414,1276.297677755873,1272.943605388854,1276.088690243777,1296.8374301954573,1269.0840153587048,1272.1169308701983,1276.297677755873,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Hedda Halvari,Hedda Halvari,10981,Norway,False,0,1237.0431138784538,1240.9961231116426,1267.165013528137,1276.2838039772191,1294.730408039673,1278.5615902488735,1291.8806131521176,1264.6726988386913,1266.3504242826384,1276.2838039772191,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lily Pannkuk,Lily Pannkuk,10645,USA,False,0,1205.7354473698012,1247.744758910104,1275.9763304445264,1276.225106078822,1261.2896317168866,1292.5847105612238,1263.9114726336134,1264.3782509850926,1237.3999851715,1276.225106078822,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Mathea Galleberg,Mathea Galleberg,11442,Norway,False,0,1258.5883895833274,1258.0833494553628,1284.4239499357209,1276.20140382327,1272.623280969052,1278.5615902488735,1274.2178832688205,1283.7372556949265,1270.5429483655098,1276.20140382327,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Isabella Petterson,Isabella Petterson,11443,Norway,False,0,1264.8988309913836,1263.692584230184,1289.3174214859089,1276.20140382327,1272.623280969052,1278.5615902488735,1274.2178832688205,1289.1725869517925,1270.5429483655098,1276.20140382327,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Julie Bersaas,Julie Bersaas,11449,Norway,False,0,1264.052056825838,1262.736150655288,1288.2735314655422,1276.20140382327,1272.623280969052,1278.5615902488735,1274.2178832688205,1288.1361557250266,1270.5429483655098,1276.20140382327,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ekaterina Krylatkova,Ekaterina Krylatkova,908,Russia,False,228,1234.305444207767,1251.8149413396595,1270.9894327445668,1276.196560755324,1270.706248044973,1278.136033586076,1279.9039639601408,1261.3586089837263,1265.3942988249223,1276.196560755324,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
