FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
STEWART-JONES Katherine,Kathrine Stewart-Jones,1676,Canada,True,False,False,230,1368.286375904841,1396.795703585935,1371.626431755631,1386.5478747907307,1234.5272151665022,1200.386637613845,1252.2892625297347,1345.5836326857352,1362.0398944686758,5,False,5,1.0,0.0
ANTOSOVA Barbora,Barbora Antosova,6633,Czechia,True,False,False,230,1327.2928660212522,1218.4905660540078,1247.1297386095346,1272.436155670587,1331.3424497510791,1325.3300059228832,1306.3968752452113,1324.1875205788972,1298.4398587369617,5,False,5,1.0,0.0
Lara Dellit,Lara Dellit,6690,Germany,False,True,False,230,1287.349943896129,1256.1123626994072,1272.5152033573338,1288.4957064875955,1289.036320550371,1283.1729029171197,1281.2391089298076,1265.375747368692,1283.1788188032947,6,False,6,,0.0
OLKKONEN Tiia,Tiia Olkkonen,3044,Finland,True,True,False,230,1284.359302662344,1209.707574766548,1240.064713462914,1232.2898422813855,1303.184407004992,1311.4381827663342,1280.9110475803627,1285.1717972724164,1262.2366529328854,6,False,6,1.0,0.0
Kaidy Kaasiku,Kaidy Kaasiku,4943,Estonia,False,False,False,230,1217.823596019316,1256.8850664975766,1251.7336338592322,1256.1429189283012,1194.6449262659326,1214.01463921328,1197.5797417399526,1217.21284146974,1226.177909293303,4,False,4,0.0,0.0
Lisa Eriksson,Lisa Eriksson,9318,Sweden,False,True,False,230,1209.9420662853531,1187.9766738879682,1220.5483339012974,1239.0079349396697,1266.4502114449135,1283.4407974086828,1249.9429351805495,1232.3865412806877,1227.1904377711137,6,False,6,,0.0
Chika Kobayashi,Chika Kobayashi,3524,Japan,False,False,False,230,1160.7574030303351,1162.8276230353,1222.8072436364507,1203.2138416039331,1244.6067366433645,1229.150085378418,1221.4401513160926,1229.2139797029329,1176.6199726718503,3,False,3,0.0,0.0
Monika Skinder,Monika Skinder,6335,Poland,False,False,False,229,1362.089825147211,1256.284942681422,1262.8936109274491,1219.1187311229155,1390.6389544378749,1351.9006842579793,1348.0700859988383,1335.1346125497366,1290.314538260583,4,False,4,0.0,0.0
Johanne Hauge Harviken,Johanne Hauge Harviken,2345,Norway,False,True,False,229,1355.9353106495626,1311.5996220304723,1290.8099775207772,1318.6288646349649,1349.4881423397287,1270.223703363839,1367.7140767390792,1291.31399557162,1361.6495018571616,6,False,6,,0.0
Maria Hartz Melling,Maria Hartz Melling,6790,Norway,False,True,False,229,1354.7106062847486,1294.5194790657747,1249.4760254379632,1291.7597541101966,1358.273333601379,1300.799381191588,1392.778210942031,1305.390024495108,1366.4344627543526,6,False,6,,0.0
Louise Lindström,Louise Lindström,6632,Sweden,False,True,False,229,1328.559848287066,1318.1870908656842,1317.408542125216,1302.6736667312543,1328.193270818259,1344.9910296684543,1292.5603626794718,1343.56835203931,1305.898095373945,6,False,6,,0.0
Frida Dahl,Frida Dahl,6682,Norway,False,True,False,229,1276.7507633924954,1268.4034489842632,1276.7941008803052,1272.2356876040997,1270.8551351291403,1276.6166943927535,1274.1692803829565,1268.7786395213298,1272.9067067165297,6,False,6,,0.0
Elsa Torvinen,Elsa Torvinen,9382,Finland,False,True,False,229,1233.6457178803548,1233.5226763141957,1238.3577781142412,1280.5610965911708,1287.8884084103097,1284.798510157338,1296.296892362648,1234.866083725531,1278.5466808219874,6,False,6,,0.0
VELICER Sophia Tsu,Sophia Tsu Velicer,7036,Taiwan,True,False,False,229,1133.291739142464,1162.050144240903,1240.9474985786258,1186.474655056602,1194.941377771396,1244.101273259294,1198.8085563935165,1206.0779511065148,1152.9825763887754,2,False,2,1.0,0.0
Rosie Fordham,Rosie Fordham,6450,Australia,False,False,False,228,1341.4294499705034,1336.841151294958,1220.39900149572,1347.5027398259654,1281.9005313372709,1265.5139273325242,1279.1261210247844,1219.2552143818918,1373.831320181817,3,False,3,0.0,0.0
Masae Tsuchiya,Masae Tsuchiya,3498,Japan,False,False,False,228,1302.3526094663,1297.6366570346102,1296.3399043230097,1291.0370548135234,1287.2533223791545,1275.492856255707,1295.5261905284422,1297.228485769794,1297.3592080151232,3,False,3,0.0,0.0
Anna-Kaisa Saari,Anna-Kaisa Saari,3085,Finland,False,True,False,228,1299.8140165448046,1297.4761386170535,1270.6097934804595,1324.9000796420182,1233.5030639557174,1271.9221765907646,1244.6394763471376,1270.0191422833643,1332.89344089204,6,False,6,,0.0
Frida Hallquist,Frida Hallquist,1791,Sweden,False,True,False,228,1279.957797130127,1278.7001621643633,1224.1069114840177,1273.0668223121222,1249.6226705790475,1262.8584502911403,1244.5725212731668,1224.4420686258131,1274.4658984786574,6,False,6,,0.0
Emmi Lämsä,Emmi Lämsä,3492,Finland,False,True,False,228,1244.1645259943346,1265.5040059157636,1265.486279160728,1280.0009453811745,1250.3423376491735,1278.1619564610094,1233.8782356321865,1266.2020801502442,1248.2421189437116,6,False,6,,0.0
Ekaterina Krylatkova,Ekaterina Krylatkova,908,Russia,False,False,False,228,1228.2206405311956,1249.9419416017693,1269.3444924620771,1276.196560755324,1260.4779429722917,1276.5198817362254,1277.355199494038,1258.0501727985315,1263.5364705187455,2,False,2,0.0,0.0
Phoebe Cridland,Phoebe Cridland,5184,Australia,False,False,False,228,1206.1736900511185,1211.4656922561542,1230.834667753748,1235.5793911569654,1245.1465850988868,1220.190688787959,1260.9502123899515,1199.8327086521936,1230.9547937046798,3,False,3,0.0,0.0
Katharina Brudermann,Katharina Brudermann,5040,Austria,False,True,False,228,1189.9448394003764,1221.52012195852,1197.7672254784006,1307.8228156224743,1216.372438236824,1268.6782724061366,1191.2440020286856,1195.7604054297556,1248.32226517066,5,False,5,,0.0
Margrethe Bergane,Margrethe Bergane,6411,Norway,False,True,False,227,1468.7129403358936,1495.1166803487931,1409.1777832743508,1416.1502605311705,1241.60004643974,1289.0648443399425,1207.9391925785762,1415.2756134736876,1382.904856740705,6,False,6,,0.0
SCHERZ Magdalena,Magdalena Scherz,6707,Austria,True,True,False,227,1415.111090001429,1265.7331317341352,1269.2779101218418,1264.538454482853,1437.8762813746227,1318.870133677211,1468.4064178076364,1313.439786851012,1416.4325550665571,5,False,5,1.0,0.0
Cristina Pittin,Cristina Pittin,3605,Italy,False,True,False,227,1315.263573454632,1280.0844830809172,1243.2731321602853,1263.16502812338,1305.1354326520143,1307.096930924074,1268.2249418236993,1276.4115974979588,1270.9103667359475,6,False,6,,0.0
Anniken Sand,Anniken Sand,10437,Norway,False,True,False,227,1296.21391645112,1296.1088375973288,1296.7334851126243,1294.4399387137908,1274.5711768122717,1296.4441270236127,1276.5835221382015,1304.761598926984,1285.6775747932963,6,False,6,,0.0
Jenny Larsson,Jenny Larsson,1938,Sweden,False,True,False,227,1294.5446992715604,1294.287853753848,1333.154409693713,1291.4884907204246,1297.4156196330173,1289.7263571507417,1279.6375855613844,1349.4323939534588,1290.9813812683994,6,False,6,,0.0
Liv Coupat,Liv Coupat,9321,France,False,True,False,227,1268.3453246925292,1299.849042787755,1286.2650376847746,1297.115106794505,1270.936478364844,1272.5346643877358,1276.2443069029655,1280.390698811842,1276.4322079617937,6,False,6,,0.0
DIDIERLAURENT Clemence,Clemence Didierlaurent,10690,France,True,True,False,227,1258.4277788311947,1216.558593383753,1216.6803900668012,1272.1315436266475,1298.680462186683,1312.7325178291237,1256.560446701287,1255.1555116050154,1269.5569132095995,6,False,6,1.0,0.0
Larisa Ryasina,Larisa Ryasina,80,Russia,False,False,False,227,1224.3531160355112,1237.9615530711037,1261.8146722907818,1206.7251745292754,1218.4658555279714,1268.179329101952,1205.550195962806,1261.1039734515516,1175.8485929023807,2,False,2,0.0,0.0
Magdalena Richter,Magdalena Richter,11401,Germany,False,True,False,227,1218.9914962960388,1234.11309522508,1252.1768612089113,1287.1023321188047,1266.3115724595436,1269.3022056894554,1297.343003094642,1231.1429245938357,1272.920657957063,6,False,6,,0.0
Karolina Grohova,Karolina Grohova,124,Czechia,False,False,False,227,1211.8813506549895,1151.580305389379,1195.7123813052972,1170.1279961920793,1277.846024948876,1304.8746377686557,1239.2991735490714,1237.4570791575436,1191.7902704942403,5,False,5,0.0,0.0
Angelina Shuryga,Angelina Shuryga,1509,Kazakhstan,False,False,False,227,1085.0647693795436,1078.0445110344465,1159.169058585406,1150.8651271592237,1232.0659981226663,1278.4294979438944,1212.6584779646912,1160.874980874933,1136.2165562459163,4,False,4,0.0,0.0
Karen Chanloung,Karen Chanloung,3813,Thailand,False,False,False,227,1062.406068890894,1102.4339813162717,1166.2647541517345,1155.0837158802242,1144.50314236509,1210.6518653509456,1133.3222447836931,1129.1707383891644,1099.620405732069,2,False,2,0.0,0.0
Elina Rönnlund,Elina Rönnlund,1674,Sweden,False,True,False,226,1385.268016485643,1373.2682215884536,1331.8634630470297,1349.0781433588047,1336.0387156445354,1317.0968083382122,1326.533189544001,1344.342112905962,1372.8911238373648,6,False,6,,0.0
Nora Kytäjä,Nora Kytäjä,6993,Finland,False,True,False,226,1303.940261432154,1300.752060294601,1306.5705725226792,1282.477629070107,1301.6960999804764,1302.0430084659968,1289.231239317036,1305.5316785698385,1273.970419180934,6,False,6,,0.0
Maija Tiainen,Maija Tiainen,9383,Finland,False,True,False,226,1287.6315768743293,1286.2904429936034,1284.01968289677,1252.525611425097,1248.100022073671,1243.865211543334,1274.1692803829565,1283.4119837559856,1258.3550363052195,6,False,6,,0.0
Kendall Kramer,Kendall Kramer,6650,USA,False,False,False,226,1279.6451586828289,1275.818178993734,1282.819852744483,1290.100318025316,1281.340491463842,1267.378409412469,1280.6585535217234,1284.4823460613045,1294.225283588925,7,False,7,0.0,0.0
DE MARTIN PINTER Iris,Iris De Martin Pinter,7422,Italy,True,True,False,225,1433.0635091543736,1313.2074170144715,1313.8311960260676,1298.7000371427669,1457.3354267616476,1379.71837869478,1449.4568125143128,1372.4911598825972,1396.2442654155068,6,False,6,1.0,0.0
Heidi Convard,Heidi Convard,11395,France,False,True,False,225,1288.6377246443087,1287.6498448776665,1299.908649067126,1287.562414157641,1303.6495927812975,1299.467034282603,1310.1316029545749,1308.7496594550146,1286.8394489614034,6,False,6,,0.0
Anna Marie Jaklova,Anna Marie Jaklova,10190,Czechia,False,False,False,225,1270.0361299226984,1272.6556780700696,1292.5325322884291,1276.7332197340768,1292.6304780403511,1296.155912865074,1293.3714010242236,1291.714029314457,1271.0911011348894,5,False,5,0.0,0.0
Ella Olsson,Ella Olsson,7891,Sweden,False,True,False,225,1251.47431813098,1249.902417773299,1278.631577632841,1265.3251445094138,1294.026158072993,1291.9253787221417,1287.7686074787096,1272.0002593746417,1258.8016305029337,6,False,6,,0.0
Renae Anderson,Renae Anderson,4749,USA,False,False,False,225,1202.9291503641575,1261.1626967485722,1288.2285425550854,1269.3540800848448,1226.7668615167868,1253.0604245243346,1236.6869527319943,1256.8715594404557,1219.0616281042735,7,False,7,0.0,0.0
Teesi Tuul,Teesi Tuul,3328,Estonia,False,False,False,225,1117.6141638011404,1114.164651291871,1171.7711589823016,1159.493627483037,1167.128184689713,1159.5367015646937,1195.6600451001857,1125.56967939497,1149.6262260561232,4,False,4,0.0,0.0
Darya Ryazhko,Darya Ryazhko,3468,Kazakhstan,False,False,False,225,1070.5877324515843,1068.062577201708,1157.1304059356428,1135.9163541673431,1171.672166328176,1164.685882771562,1208.8358402310878,1110.0854534518326,1115.1906600408608,4,False,4,0.0,0.0
BYGRAVE Tuva,Tuva Bygrave,6448,Australia,True,False,False,225,1066.2758408958098,1090.796547420924,1190.308400664397,1164.2243999070458,1185.313252473237,1175.2997060763437,1249.606710596819,1123.1070438351346,1151.1903818346752,3,False,3,1.0,0.0
Mali Eidnes Bakken,Mali Eidnes Bakken,10343,Norway,False,True,False,224,1323.5418277131305,1324.7644627281245,1308.576116964683,1321.5477804453417,1296.5122787804562,1282.868721265873,1312.0918472154542,1325.714210663226,1323.4501641411744,6,False,6,,0.0
FISCHER Lea,Lea Fischer,2284,Switzerland,True,True,False,224,1306.5798813368049,1184.3371646324306,1225.4841451903924,1191.5250530157944,1411.357995892242,1366.1716704785492,1389.6630527350487,1290.7586824990815,1302.016768503684,6,True,11,1.0,0.0
Martina Di Centa,Martina di Centa,9084,Italy,False,True,True,224,1289.4048011248924,1284.549803912675,1274.6618886875783,1274.6655698398908,1222.424841022127,1240.1245286884612,1222.9568444452725,1269.3248627397595,1278.9435169843268,6,False,6,,0.0
Anna Pryce,Anna Pryce,6640,Great Britain,False,False,False,224,1250.6353150777811,1220.2187892711706,1253.5210109548177,1270.6066011338255,1305.6960041769491,1274.3659465530934,1321.7362576402122,1240.5993282139093,1299.325275372123,2,False,2,0.0,0.0
Maeve Macleod,Maeve Macleod,10188,Canada,False,False,False,224,1250.1434529136782,1283.9053666757238,1286.7611095912846,1282.5591066365869,1262.4218404812311,1273.2683922405618,1266.9121535246686,1279.7386069752663,1265.2137883291457,5,False,5,0.0,0.0
Anja Ilic,Anja Ilic,1873,Serbia,False,False,False,224,1151.895376982924,1206.0389239467395,1286.4660560303175,1205.376167344344,1184.9205254728934,1216.2781000087236,1172.7765230434363,1223.6031868922776,1149.029613642142,2,False,2,0.0,0.0
MONSORNO Nicole,Nicole Monsorno,6631,Italy,True,True,False,223,1391.559759512303,1213.568849092911,1230.5993704337338,1225.9661047520372,1499.6547889507076,1439.2687967490187,1477.4166629826627,1352.7419357357776,1370.068247667153,6,False,6,1.0,0.0
HAUGEN Helene Ekrheim,Helene Ekrheim Haugen,10438,Norway,True,True,False,223,1298.080877393742,1225.514483120751,1254.241188743128,1269.041626412545,1296.958149177363,1316.043007905993,1294.9234423892897,1274.0255356049397,1296.224705463219,6,False,6,1.0,0.0
Oona Kettunen,Oona Kettunen,1914,Finland,False,True,False,223,1280.6111131293644,1276.8411966034876,1276.3210518844296,1288.8795484559037,1273.0599833895071,1275.2497620664908,1280.9238696288392,1278.3000633685008,1289.4010736053067,6,False,6,,0.0
Ingrid Hallquist,Ingrid Hallquist,5940,Sweden,False,True,False,223,1279.2291046942971,1254.4752032336933,1280.0089623199217,1265.2181721466654,1302.7437956675458,1331.3362100971692,1247.3692668933038,1314.0210783219654,1241.6542584143706,6,False,6,,0.0
Anni Lindroos,Anni Lindroos,6950,Finland,False,True,False,223,1276.4242501258811,1284.5818160179988,1241.168017482194,1282.8384313980753,1287.786987126566,1271.1813069422872,1281.4327942417067,1224.9382846610465,1268.9450549217263,6,False,6,,0.0
Verena Veit,Verena Veit,9317,Germany,False,True,False,223,1256.733076970022,1239.0129436441498,1281.8357294092964,1282.4085542182895,1306.0152342412564,1277.1036156939458,1322.5028629134283,1265.135353662563,1291.8048027704772,6,False,6,,0.0
Anna Stewart,Anna Stewart,8802,Canada,False,False,False,223,1238.1467243019742,1261.0724407140297,1291.3602126161852,1263.9224205349992,1261.7626210231854,1277.141809962081,1265.1849834371014,1275.4722139935243,1243.7493941514067,5,False,5,0.0,0.0
Haley Brewster,Haley Brewster,7969,USA,False,False,False,223,1232.1620792536996,1252.4209553967976,1250.851045486719,1285.777150102311,1257.537489152582,1279.4844625325595,1259.2874608180332,1248.6464442226295,1256.4018355098976,7,False,7,0.0,0.0
Neza Zerjav,Neza Zerjav,4035,Slovenia,False,False,False,223,1211.6842047364946,1204.941328156465,1265.277828890936,1243.867820960443,1186.950481970325,1255.6548856565337,1198.5890118088705,1266.091565986289,1243.4931952455513,4,False,4,0.0,0.0
Annika Hicks,Annika Hicks,526,Canada,False,False,False,223,1154.1449899926615,1181.198226516696,1255.7837812333642,1243.9953024543863,1212.2624415250764,1257.7978438748785,1213.7077610402062,1239.2946594148375,1195.553091994443,5,False,5,0.0,0.0
Andzelika Szyszka,Andzelika Szyszka,8097,Poland,False,False,False,223,1129.6533353158604,1146.5779228013323,1243.5514622899468,1170.7725932427031,1225.2842634715466,1214.7223644701369,1261.2378443152,1191.9118454646675,1157.6443623760315,4,False,4,0.0,0.0
Eui Jin Lee,Eui Jin Lee,6644,South Korea,False,False,False,223,1077.0305636838204,1077.9725282590127,1163.353888492304,1160.5680648981988,1226.6778104621103,1240.3652606217004,1238.0263214481315,1157.797929433932,1134.165965565594,2,False,2,0.0,0.0
Eliza Rucka-Michalek,Eliza Rucka-Michalek,6328,Poland,False,False,False,222,1394.073652105276,1419.1081927472942,1315.2182543316098,1395.7546402890212,1230.3760513966722,1267.70048233096,1220.1641333372318,1296.6715936831858,1394.9869678986506,4,False,4,0.0,0.0
Anikken Gjerde Alnæs,Anikken Gjerde Alnæs,1751,Norway,False,True,False,222,1330.9269336143593,1399.8020520847328,1387.3390203949912,1251.3666980749406,1333.4135503746866,1274.6770805046103,1345.9188782999386,1402.8165975681138,1329.5511847511416,6,False,6,,0.0
Izabela Marcisz,Izabela Marcisz,6327,Poland,False,False,False,222,1312.2806500246363,1270.8050450036155,1255.5681631930784,1292.250205864902,1334.2849151314842,1316.6290610702208,1305.698136787949,1287.4939641113008,1319.6114802765,4,False,4,0.0,0.0
Hristina Matsokina,Hristina Matsokina,5012,Russia,False,False,False,222,1301.96835791956,1260.7661809321282,1297.687804042605,1251.7981584778013,1367.2679844384618,1376.1009493360132,1335.3610933659263,1343.4087663547346,1286.610709146245,2,False,2,0.0,0.0
Jenny Solin,Jenny Solin,1935,Sweden,False,True,False,222,1264.5226002881743,1261.2596829135657,1295.374206690359,1259.3347356293611,1286.5944448365094,1298.33222130417,1274.129955996904,1295.2010134926873,1248.6280756916951,6,False,6,,0.0
Linnea Magnusson,Linnea Magnusson,12341,Sweden,False,True,False,222,1252.6762302052462,1262.8919836930809,1276.7941008803052,1270.197810236948,1270.8551351291403,1276.6166943927535,1274.1692803829565,1268.7786395213298,1250.9420664747438,6,False,6,,0.0
Erin Bianco,Erin Bianco,10281,USA,False,False,False,222,1236.0153078139745,1281.2345471116212,1293.5875412201513,1286.3827498527737,1242.572524346665,1235.7276057218555,1259.724695354391,1240.790212232586,1260.3726217657872,7,False,7,0.0,0.0
Olga Tsareva,Olga Tsareva,1389,Russia,False,False,False,222,1235.475099517672,1251.7104528159966,1261.1848189412178,1265.700540052588,1237.3820243962618,1273.3448312505843,1215.5470027235892,1257.9529125215845,1228.258146780222,2,False,2,0.0,0.0
