FISName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Year,Run1,Run2,Time,Points,Discipline,Elo,Downhill_Elo,Super G_Elo,Giant Slalom_Elo,Slalom_Elo,Combined_Elo,Tech_Elo,Speed_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Jordina Caminal Santure,Jordina Caminal Santure,4309,Spain,999,999,False,False,,,,,,Slalom,1196.1918067093522,1220.9481438957228,1245.9914876563803,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1192.8874446901443,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Vanessa Nussbaumer,Vanessa Nussbaumer,4177,Austria,999,999,False,False,,,,,,Slalom,1231.2671598178515,1216.92112676007,1294.9409100043192,1289.9927664879874,1274.05236115436,1291.5444989725831,1288.9266523227268,1226.4794051556655,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elena Sanna Stucki,Elena Sanna Stucki,5550,Switzerland,999,999,False,False,,,,,,Slalom,1236.9417177856906,1246.1671426088988,1263.8943621706646,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1227.0479263308237,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jasmin Mathis,Jasmin Mathis,4969,Switzerland,999,999,False,False,,,,,,Slalom,1264.330428016489,1284.244077183594,1264.68373443902,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1260.8751924017693,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sara Thaler,Sara Thaler,5054,Italy,999,999,False,False,,,,,,Slalom,1208.3458499802553,1236.9928045765246,1196.4555981516703,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1195.6255814763858,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Fabiana Dorigo,Fabiana Dorigo,4130,Germany,999,999,False,False,,,,,,Slalom,1226.9415036730131,1204.8235808222355,1271.238598369912,1278.841742970816,1274.05236115436,1295.7543328384145,1290.5197780520302,1209.515129561525,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lois Abouly,Lois Abouly,4266,France,999,999,True,False,,,,,,Slalom,1200.2156339893602,1231.3551302806272,1228.1281583815974,1205.6521118543965,1274.05236115436,1285.5895350200922,1206.2742176634556,1193.8144784376418,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nina Martin,Nina Martin,6500,USA,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Brooke Schemmel,Brooke Schemmel,6499,USA,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Chloe Byrnes,Chloe Byrnes,6498,USA,999,999,False,False,,,,,,Slalom,1296.628880414958,1298.731689067993,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1298.0735952748855,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Vivian Bishop,Vivian Bishop,6497,USA,999,999,False,False,,,,,,Slalom,1296.628880414958,1298.731689067993,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1298.0735952748855,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Alina Willi,Alina Willi,6180,Switzerland,999,999,False,False,,,,,,Slalom,1285.0841773020054,1284.411197723137,1281.5465527887452,1289.9214767500805,1274.05236115436,1289.5884390520164,1284.00858848833,1284.6159863813746,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Stella Terese Tschach,Stella Terese Tschach,6409,Austria,999,999,False,False,,,,,,Slalom,1267.2027148980928,1265.5709253288426,1272.5450984839335,1277.317762112128,1274.05236115436,1289.5884390520164,1266.2777851998435,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ellie Lauquin,Ellie Lauquin,6140,Switzerland,999,999,False,False,,,,,,Slalom,1274.3752013183375,1265.5709253288426,1272.5450984839335,1282.535324172111,1274.05236115436,1289.5884390520164,1274.0107661160732,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elin Romer,Elin Romer,6410,Switzerland,999,999,False,False,,,,,,Slalom,1284.1592342737729,1265.5709253288426,1272.5450984839335,1289.2520516751056,1274.05236115436,1289.5884390520164,1283.742220597542,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Daria Zurlinden,Daria Zurlinden,5312,Switzerland,999,999,False,False,,,,,,Slalom,1236.783941550058,1261.4445702223209,1256.2057421441414,1282.7641737844544,1274.05236115436,1289.5884390520164,1274.0246268797882,1234.2866062207738,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ania Monica Caill,Ania Monica Caill,398,Romania,999,999,False,False,,,,,,Slalom,1017.0362557031724,1037.5662919107372,1110.71135301002,1283.2894248509876,1274.05236115436,1279.2434752907886,1283.294632073667,994.7240360507574,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Inni Holm Wembstad,Inni Holm Wembstad,4139,Norway,999,999,False,False,,,,,,Slalom,1211.5040774951246,1228.5950659638213,1250.804177456829,1203.70350301458,1274.05236115436,1281.8764679634387,1202.5781236279845,1204.7248601601211,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Emma Amann,Emma Amann,5266,Austria,999,999,False,False,,,,,,Slalom,1249.6885346231293,1285.223619081307,1281.2592927377002,1295.0067359930322,1274.05236115436,1289.5884390520164,1294.7830032830125,1264.461230813171,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Melanie Michel,Melanie Michel,4244,Switzerland,999,999,False,False,,,,,,Slalom,1169.576270085085,1242.520121781618,1220.3184287890267,1270.617575494574,1274.05236115436,1294.546175055218,1261.6775995832973,1176.8172239662913,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nora Guggisberg,Nora Guggisberg,5308,Switzerland,999,999,False,False,,,,,,Slalom,1142.4799571498145,1225.279363104514,1202.2475463908895,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1141.1759648884583,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Pia Hauzenberger,Pia Hauzenberger,6178,Austria,999,999,False,False,,,,,,Slalom,1226.7594034998265,1280.7094509357344,1260.1960501988376,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1231.9660942030812,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Rose Hocking,Rose Hocking,6376,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1274.05236115436,1289.5884390520164,1300.0,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Maika Beaudoin,Maika Beaudoin,6495,Canada,999,999,False,False,,,,,,Slalom,1299.0283964102755,1298.731689067993,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1298.7148749168232,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Farley Ordway,Farley Ordway,6494,USA,999,999,False,False,,,,,,Slalom,1297.6705883985887,1298.731689067993,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1298.0735952748855,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ava Hausmann-Hersey,Ava Hausmann-Hersey,6493,USA,999,999,False,False,,,,,,Slalom,1299.0283964102755,1298.731689067993,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1298.7148749168232,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Emma Van Heyst,Emma Van Heyst,6345,USA,999,999,False,False,,,,,,Slalom,1287.2143565906997,1297.0821758163709,1297.2277970108605,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1293.233222706319,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Katie Quinn,Katie Quinn,6492,USA,999,999,False,False,,,,,,Slalom,1297.6705883985887,1298.731689067993,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1298.0735952748855,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lavinia Paci,Lavinia Paci,6464,Italy,999,999,False,False,,,,,,Slalom,1265.2925169217172,1265.5709253288426,1284.64802523172,1286.64842211763,1274.05236115436,1289.5884390520164,1283.1552048817032,1283.6137130474954,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mille Bjørnbakk Gulbrandsen,Mille Bjørnbakk Gulbrandsen,6063,Norway,999,999,False,False,,,,,,Slalom,1283.6117103652227,1265.5709253288426,1272.5450984839335,1286.64842211763,1274.05236115436,1289.5884390520164,1283.1552048817032,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Carmen Spielberger,Carmen Spielberger,5019,Austria,999,999,False,False,,,,,,Slalom,1288.809648000307,1278.1517525677818,1288.948271516459,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1285.1269512028682,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Madison Vieara-McCarthy,Madison Vieara-McCarthy,5322,USA,999,999,False,False,,,,,,Slalom,1292.183099289466,1296.9047226331452,1297.2454824094564,1300.3656244141453,1274.05236115436,1289.5884390520164,1299.7407462377057,1294.1914620412424,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Tiffany Gorman,Tiffany Gorman,6374,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1274.05236115436,1289.5884390520164,1300.0,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Zoe Mannhart,Zoe Mannhart,5889,Switzerland,999,999,False,False,,,,,,Slalom,1157.3812104840492,1259.0623559430974,1226.4223963367826,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1175.5354049414807,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Saskia Amaudruz,Saskia Amaudruz,6443,Switzerland,999,999,False,False,,,,,,Slalom,1293.5834701705353,1294.6830533533805,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1294.0504319087054,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Emily Woerle,Emily Woerle,5537,Germany,999,999,False,False,,,,,,Slalom,1159.0882697331926,1249.1957728670295,1219.1420243672123,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1165.781633587941,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sina Elsa,Sina Elsa,6315,Switzerland,999,999,False,False,,,,,,Slalom,1224.363964493341,1283.9098101611785,1257.3410556886172,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1234.8363993913508,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Leonie Zegg,Leonie Zegg,5539,Austria,999,999,False,False,,,,,,Slalom,1280.8950249741015,1278.7622728817582,1264.9731885673766,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1280.1025849360965,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Allegra Frei,Allegra Frei,6441,Switzerland,999,999,False,False,,,,,,Slalom,1292.3811374288075,1289.2457244582597,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1290.5396368181323,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Carlotta De Leonardis,Carlotta De Leonardis,4299,Italy,999,999,False,False,,,,,,Slalom,1208.9024781333503,1215.9180540722216,1256.0030332140157,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1204.611493430776,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Eliane Stössel,Eliane Stössel,5167,Switzerland,999,999,False,False,,,,,,Slalom,1134.4447196028557,1205.0709734118154,1228.8186842944262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1139.9658693325523,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Celine Reichenbach,Celine Reichenbach,5888,Switzerland,999,999,False,False,,,,,,Slalom,1201.2498336175122,1274.008328899606,1238.6106585678303,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1211.8853779784313,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Giulia Albano,Giulia Albano,4009,Italy,999,999,False,False,,,,,,Slalom,1191.3555475279752,1213.782368275682,1218.2366018995456,1270.9411998646574,1274.05236115436,1267.6767924889118,1271.3577163597902,1181.064448042525,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Aisha Läubli,Aisha Läubli,6442,Switzerland,999,999,False,False,,,,,,Slalom,1266.5932328604345,1272.9155105740433,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1271.4965394265923,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Alexandra Gleditsch Melgaard,Alexandra Gleditsch Melgaard,6351,Norway,999,999,False,False,,,,,,Slalom,1281.0588219116864,1291.6264495797957,1295.0510036783455,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1283.6818058237398,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elisa Maria Negri,Elisa Maria Negri,4247,Italy,999,999,False,False,,,,,,Slalom,1262.237900334407,1276.8886505075702,1279.2373873356366,1270.617575494574,1274.05236115436,1287.7511047670782,1261.6775995832973,1261.9204649367032,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Aurora Zavatarelli,Aurora Zavatarelli,4307,Italy,999,999,False,False,,,,,,Slalom,1171.8463451472835,1240.278838371054,1238.1002448456925,1270.617575494574,1274.05236115436,1283.6242082153542,1261.6775995832973,1186.7751493560793,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ivy Schölzhorn,Ivy Schölzhorn,6313,Italy,999,999,False,False,,,,,,Slalom,1190.8645273135417,1285.6780555762684,1233.4496598063074,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1206.562325156969,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Louise Besse,Louise Besse,6445,Switzerland,999,999,False,False,,,,,,Slalom,1289.399300486107,1292.645317504324,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1292.0434389017123,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lara-Marie Wies,Lara-Marie Wies,6242,Germany,999,999,False,False,,,,,,Slalom,1245.883901114147,1265.5709253288426,1272.5450984839335,1256.3214826008928,1274.05236115436,1289.5884390520164,1245.6297236690068,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Franca Salhi,Franca Salhi,6243,Germany,999,999,False,False,,,,,,Slalom,1264.204514177325,1265.5709253288426,1272.5450984839335,1269.8624056528142,1274.05236115436,1289.5884390520164,1263.0763225472967,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Zoey Owens,Zoey Owens,6504,Canada,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Alexa Boden,Alexa Boden,6503,USA,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Frederique Meunier,Frederique Meunier,6017,Canada,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Brooklyn Barnhorst,Brooklyn Barnhorst,6502,USA,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Svenja Vetsch,Svenja Vetsch,6448,Switzerland,999,999,False,False,,,,,,Slalom,1287.3072156438927,1291.6264495797957,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1290.0364458947192,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lea Quezel Ambrunaz,Lea Quezel Ambrunaz,6110,France,999,999,True,False,,,,,,Slalom,1285.014620747586,1290.905409608587,1299.443700031845,1299.350846224991,1274.05236115436,1289.5884390520164,1299.2895942679074,1288.7852447128778,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Rea Antonia Lötscher,Rea Antonia Lötscher,6447,Switzerland,999,999,False,False,,,,,,Slalom,1287.3072156438927,1291.6264495797957,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1290.0364458947192,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Melissa Astegiano,Melissa Astegiano,4318,Italy,999,999,False,False,,,,,,Slalom,1125.7539149794434,1265.3776451967165,1203.78189256378,1235.4240363360016,1274.05236115436,1289.5884390520164,1231.7825026026358,1164.22317230321,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nila Bosshart,Nila Bosshart,6446,Switzerland,999,999,False,False,,,,,,Slalom,1288.353258065,1291.6264495797957,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1291.0399423982158,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Frida Kaldhussæter,Frida Kaldhussæter,6520,Norway,999,999,False,False,,,,,,Slalom,1287.01392645121,1265.5709253288426,1272.5450984839335,1290.853054672394,1274.05236115436,1289.5884390520164,1286.8017748667844,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ronja Wiesler,Ronja Wiesler,4298,Germany,999,999,False,False,,,,,,Slalom,1103.736365632142,1214.500776904032,1222.0467969065132,1253.4170401026429,1274.05236115436,1289.5884390520164,1240.4338078245726,1148.3368061747572,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Camille Mascot,Camille Mascot,5526,France,999,999,True,False,,,,,,Slalom,1251.4410352858283,1275.714233927692,1285.832017732089,1301.6294059337315,1274.05236115436,1289.5884390520164,1301.622606116261,1256.2629619537488,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Hannah Neeves,Hannah Neeves,6166,USA,999,999,False,False,,,,,,Slalom,1277.7504580629648,1293.2072588923577,1297.551805371173,1297.2036799479097,1274.05236115436,1289.5884390520164,1296.2289184454737,1288.6946455783236,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
McClaine Martin,McClaine Martin,6501,USA,999,999,False,False,,,,,,Slalom,1298.6395342784365,1265.5709253288426,1299.3242159797262,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1299.3570097407026,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Wako Omori,Wako Omori,6522,Japan,999,999,False,False,,,,,,Slalom,1295.269976340154,1265.5709253288426,1272.5450984839335,1296.7835041884362,1274.05236115436,1289.5884390520164,1294.9544382746276,1261.9723462816562,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Cheryl Sunier,Cheryl Sunier,6444,Switzerland,999,999,False,False,,,,,,Slalom,1289.399300486107,1292.645317504324,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1292.0434389017123,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sara Allemand,Sara Allemand,4144,France,999,999,True,False,,,,,,Slalom,1253.3205012227563,1230.7686781721125,1295.09242546912,1239.155765705587,1274.05236115436,1281.931276310194,1241.780016580641,1247.1864882886891,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Valerie Bolz,Valerie Bolz,6449,Switzerland,999,999,False,False,,,,,,Slalom,1287.3072156438927,1291.6264495797957,1272.5450984839335,1270.617575494574,1274.05236115436,1289.5884390520164,1261.6775995832973,1290.0364458947192,1274.05236115436,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
