Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,1,Madeleine Chamot-Berthod,Switzerland,2638,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,9,1300.0492307942911,1407.5225903513667
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,2,Frieda Dänzer,Switzerland,2644,1956,4,1930-01-01T00:00:00.000000,26.083504449007528,3,1300.0,1402.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,3,Lucile Wheeler,Canada,2643,1956,4,1935-01-01T00:00:00.000000,21.084188911704313,5,1298.4418641753055,1396.4241194127364
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,4,Hilde Hofherr,Austria,2637,1956,4,1930-01-01T00:00:00.000000,26.083504449007528,2,1300.0,1389.9889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,4,Giuliana Chenal-Minuzzo,Italy,2636,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,7,1302.5985850554978,1391.7648247123223
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,6,Carla Marchelli-Minuzzo,Italy,2614,1956,4,1935-01-01T00:00:00.000000,21.084188911704313,1,1300.0,1382.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,7,Dorothea Thea Hochleitner,Austria,2650,1956,4,1925-01-01T00:00:00.000000,31.082819986310746,4,1300.0,1377.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,8,Josette Neviere,France,2657,1956,4,1933-01-01T00:00:00.000000,23.082819986310746,3,1300.0,1372.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,9,Borghild Solveig Hansen-Niskin,Norway,2654,1956,4,1924-01-01T00:00:00.000000,32.08487337440109,8,1299.9776725977244,1367.4736877686464
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,10,Gladys Werner,USA,2665,1956,4,1933-01-01T00:00:00.000000,23.082819986310746,3,1300.0,1362.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,11,Anna Pellissier,Italy,2660,1956,4,1927-01-01T00:00:00.000000,29.084188911704313,3,1300.0,1357.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,12,Trude Klecker,Austria,2674,1956,4,1926-01-01T00:00:00.000000,30.083504449007528,7,1300.4903783364005,1352.8240689241413
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,13,Josefine Putzi Frandl-Crotty,Austria,2632,1956,4,1930-01-01T00:00:00.000000,26.083504449007528,4,1300.0,1347.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,14,Aleksandra Artemenko,Russia,2680,1956,4,1928-01-01T00:00:00.000000,28.084873374401095,2,1300.0,1342.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,15,Eivor Berglund,Sweden,2668,1956,4,1935-01-01T00:00:00.000000,21.084188911704313,2,1300.0,1334.9889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,15,Rosemarie Reichenbach-Ryter,Switzerland,2689,1956,4,1935-01-01T00:00:00.000000,21.084188911704313,1,1300.0,1334.9889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,17,Barbara Grocholska-Kurkowiak,Poland,2671,1956,4,1927-01-01T00:00:00.000000,29.084188911704313,4,1300.8666180220844,1328.0811901179527
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,18,Ingrid Elisabeth Englund-Pettersson,Sweden,2667,1956,4,1926-01-01T00:00:00.000000,30.083504449007528,5,1298.0954707686228,1321.187392935585
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,19,Maria Kowalska,Poland,2663,1956,4,1929-01-01T00:00:00.000000,27.082819986310746,5,1297.229487251916,1315.5955711177753
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,20,Rosa Ossi Reichert,Germany,2652,1956,4,1925-01-01T00:00:00.000000,31.082819986310746,5,1300.0,1312.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,21,Marysette Agnel,France,2655,1956,4,1926-01-01T00:00:00.000000,30.083504449007528,6,1299.3078476920123,1307.0159318881895
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,22,Anne Heggtveit-Hamilton,Canada,2615,1956,4,1939-01-01T00:00:00.000000,17.084188911704313,3,1300.0,1299.9889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,22,Carlyn Kruger-Dodds,Canada,2682,1956,4,1936-01-01T00:00:00.000000,20.084873374401095,2,1300.0,1299.9889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,24,Madeleine Front,France,2659,1956,4,1930-01-01T00:00:00.000000,26.083504449007528,2,1300.0,1292.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,25,Hedi Beeler,Switzerland,2681,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,2,1300.0,1287.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,26,Inger Jørgensen-Nilsen,Norway,2666,1956,4,1930-01-01T00:00:00.000000,26.083504449007528,3,1300.0,1282.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,27,Astrid Sandvik,Norway,2594,1956,4,1939-01-01T00:00:00.000000,17.084188911704313,3,1300.0,1277.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,28,Slava Zupancic,Slovenia,2673,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,3,1300.0,1272.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,29,Hannelore Glaser-Franke,Germany,2662,1956,4,1933-01-01T00:00:00.000000,23.082819986310746,5,1301.2996097804378,1268.3770963721527
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,30,Andrea Mead-Lawrence,USA,2653,1956,4,1932-01-01T00:00:00.000000,24.084873374401095,11,1300.1070131093961,1262.5620785538556
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,31,Jakobína Jakobsdóttir,Iceland,2677,1956,4,1932-01-01T00:00:00.000000,24.084873374401095,2,1300.0,1257.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,32,Sonja Sperl,Germany,2612,1956,4,1936-01-01T00:00:00.000000,20.084873374401095,1,1300.0,1252.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,33,Ginette Seguin,Canada,2675,1956,4,1934-01-01T00:00:00.000000,22.083504449007528,3,1300.0,1247.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,34,Penelope Theresa Penny Pitou,USA,2609,1956,4,1938-01-01T00:00:00.000000,18.083504449007528,3,1300.0,1242.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,35,Marjorie Alexandra Zandra Nowell-Johnson,Great Britain,2686,1956,4,1936-01-01T00:00:00.000000,20.084873374401095,2,1300.0,1237.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,36,Vera Schenone,Italy,2646,1956,4,1940-01-01T00:00:00.000000,16.084873374401095,2,1300.0,1232.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,37,Yevgeniya Kabina-Sidorova,Russia,2589,1956,4,1930-01-01T00:00:00.000000,26.083504449007528,3,1300.0,1227.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,38,Dorothy Surgenor,USA,2685,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,2,1300.0,1222.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,39,Christine Davy-Smith,Australia,2625,1956,4,1934-01-01T00:00:00.000000,22.083504449007528,3,1300.0,1217.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,40,Magdalena Marotineanu,Romania,2676,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,2,1300.0,1212.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,41,Susan Renate Holmes,Great Britain,2626,1956,4,1929-01-01T00:00:00.000000,27.082819986310746,3,1300.0,1207.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,42,Vivi Anne Wassdahl,Sweden,2672,1956,4,1932-01-01T00:00:00.000000,24.084873374401095,3,1300.0,1202.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,43,Jean Ethel Jeanne Sandford,Great Britain,2683,1956,4,1926-01-01T00:00:00.000000,30.083504449007528,1,1300.0,1197.4889462251201
1956-02-01,Cortina d'Ampezzo,Italy,L,Downhill,Olympic Winter Games,0,N/A,44,Elena Epuran,Romania,2679,1956,4,1931-01-01T00:00:00.000000,25.084188911704313,2,1300.0,1192.4889462251201
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,1,Lucile Wheeler,Canada,2643,1958,2,1935-01-01T00:00:00.000000,23.09924709103354,6,1317.391071098775,1338.8764933053592
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,2,Frieda Dänzer,Switzerland,2644,1958,2,1930-01-01T00:00:00.000000,28.098562628336754,6,1318.4849243269746,1334.8918490786282
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,3,Carla Marchelli-Minuzzo,Italy,2614,1958,2,1935-01-01T00:00:00.000000,23.09924709103354,2,1314.8777208171693,1326.5435802330696
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,4,Pia Riva,Italy,2574,1958,2,1935-01-01T00:00:00.000000,23.09924709103354,1,1300.0,1307.735102751966
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,5,Josefine Putzi Frandl-Crotty,Austria,2632,1958,2,1930-01-01T00:00:00.000000,28.098562628336754,6,1308.5651146750101,1310.684507389456
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,6,Astrid Sandvik,Norway,2594,1958,2,1939-01-01T00:00:00.000000,19.09924709103354,5,1295.9399023906922,1293.9668146660895
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,7,Anne Heggtveit-Hamilton,Canada,2615,1958,2,1939-01-01T00:00:00.000000,19.09924709103354,5,1299.998006339223,1292.7332524028604
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,8,Hannelore Basler,Germany,2645,1958,2,1936-01-01T00:00:00.000000,22.099931553730322,1,1300.0,1287.735102751966
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,9,Vera Schenone,Italy,2646,1958,2,1940-01-01T00:00:00.000000,18.099931553730322,3,1287.8236944936305,1271.4334302169066
1958-02-06,Bad Gastein,Austria,L,Downhill,WSC,0,N/A,10,Penelope Theresa Penny Pitou,USA,2609,1958,2,1938-01-01T00:00:00.000000,20.098562628336754,4,1289.627296248533,1268.107597593706
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,1,Heidi Biebl,Germany,2571,1960,1,1941-01-01T00:00:00.000000,19.134839151266256,1,1300.0,1394.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,2,Penelope Theresa Penny Pitou,USA,2609,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,5,1294.3539794218243,1385.8701814648757
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,3,Traudl Hecher,Austria,2560,1960,1,1943-01-01T00:00:00.000000,17.136208076659823,1,1300.0,1384.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,4,Pia Riva,Italy,2574,1960,1,1935-01-01T00:00:00.000000,25.136208076659823,3,1301.3693715749455,1380.9170215361473
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,5,Jerta Schir,Italy,2610,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,2,1300.0,1374.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,6,Anneliese Meggle-Freeman,Germany,2611,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,1,1300.0,1369.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,7,Sonja Sperl,Germany,2612,1960,1,1936-01-01T00:00:00.000000,24.136892539356605,2,1298.4829826993673,1363.8406137527488
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,8,Erika Netzer,Switzerland,2607,1960,1,1937-01-01T00:00:00.000000,23.134839151266256,1,1300.0,1359.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,9,Carla Marchelli-Minuzzo,Italy,2614,1960,1,1935-01-01T00:00:00.000000,25.136208076659823,3,1304.6991003783646,1355.8124434520007
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,9,Yvonne Rüegg-Siorpaes,Switzerland,2613,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,1,1300.0,1352.431923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,11,Barbara-Maria Barbi Henneberger,Germany,2575,1960,1,1940-01-01T00:00:00.000000,20.136892539356605,1,1300.0,1344.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,12,Marit Haraldsen-Foss,Norway,2616,1960,1,1939-01-01T00:00:00.000000,21.136208076659823,1,1300.0,1337.431923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,12,Anne Heggtveit-Hamilton,Canada,2615,1960,1,1939-01-01T00:00:00.000000,21.136208076659823,7,1298.7135429326654,1336.5064742971813
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,14,Therese Leduc,France,2617,1960,1,1934-01-01T00:00:00.000000,26.135523613963038,1,1300.0,1324.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,14,Arlette Grosso-Schnuriger,France,2619,1960,1,1937-01-01T00:00:00.000000,23.134839151266256,1,1300.0,1324.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,14,Jolanda Schir,Italy,2618,1960,1,1943-01-01T00:00:00.000000,17.136208076659823,1,1300.0,1324.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,17,Nancy Holland,Canada,2598,1960,1,1942-01-01T00:00:00.000000,18.135523613963038,1,1300.0,1314.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,18,Marguerite Leduc,France,2620,1960,1,1935-01-01T00:00:00.000000,25.136208076659823,1,1300.0,1309.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,19,Stalina Demidova-Korzukhina,Russia,2582,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,1,1300.0,1304.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,20,Yevgeniya Kabina-Sidorova,Russia,2589,1960,1,1930-01-01T00:00:00.000000,30.135523613963038,4,1297.6847383014315,1298.266369474972
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,21,Joan Hannah,USA,2583,1960,1,1939-01-01T00:00:00.000000,21.136208076659823,1,1300.0,1294.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,22,Nancy Greene,Canada,2517,1960,1,1943-01-01T00:00:00.000000,17.136208076659823,1,1300.0,1289.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,23,Lyubov Volkova,Russia,2621,1960,1,1932-01-01T00:00:00.000000,28.136892539356605,1,1300.0,1284.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,24,Maria Navarro,Spain,2622,1960,1,1941-01-01T00:00:00.000000,19.134839151266256,1,1300.0,1279.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,25,Josephine Margaret Gibbs-Daly,Great Britain,2623,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,1,1300.0,1274.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,26,Margrit Gertsch,Switzerland,2624,1960,1,1939-01-01T00:00:00.000000,21.136208076659823,1,1300.0,1269.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,27,Christine Davy-Smith,Australia,2625,1960,1,1934-01-01T00:00:00.000000,26.135523613963038,4,1297.3654405422571,1263.0366701770854
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,28,Wendy Farrington,Great Britain,2601,1960,1,1941-01-01T00:00:00.000000,19.134839151266256,1,1300.0,1259.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,29,Maria Cristina Schweizer,Argentina,2586,1960,1,1940-01-01T00:00:00.000000,20.136892539356605,1,1300.0,1254.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,30,Liv Jagge-Christiansen,Norway,2572,1960,1,1943-01-01T00:00:00.000000,17.136208076659823,1,1300.0,1249.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,31,Susan Renate Holmes,Great Britain,2626,1960,1,1929-01-01T00:00:00.000000,31.134839151266256,4,1297.046142783083,1242.806969745486
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,32,Elisabeth Greene,Canada,2627,1960,1,1941-01-01T00:00:00.000000,19.134839151266256,1,1300.0,1239.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,33,Linda Meyers,USA,2577,1960,1,1937-01-01T00:00:00.000000,23.134839151266256,1,1300.0,1234.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,34,Cecilia Ann Womersley-Jenkins,New Zealand,2628,1960,1,1943-01-01T00:00:00.000000,17.136208076659823,1,1300.0,1229.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,35,Liselotte Michel,Switzerland,2629,1960,1,1938-01-01T00:00:00.000000,22.135523613963038,1,1300.0,1224.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,36,Patricia Hope Trish Prain-Pike,New Zealand,2630,1960,1,1933-01-01T00:00:00.000000,27.134839151266256,1,1300.0,1219.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,37,Astrid Sandvik,Norway,2594,1960,1,1939-01-01T00:00:00.000000,21.136208076659823,6,1298.9319246598843,1214.1635736225414
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,38,Janine Monterrain,France,2631,1960,1,1942-01-01T00:00:00.000000,18.135523613963038,1,1300.0,1209.931923334103
1960-02-20,Squaw Valley,USA,L,Downhill,Olympic Winter Games,0,N/A,39,Josefine Putzi Frandl-Crotty,Austria,2632,1960,1,1930-01-01T00:00:00.000000,30.135523613963038,8,1301.8915147194002,1206.2926438011966
1962-02-17,Chamonix,France,L,Downhill,WSC,0,N/A,1,Christl Haas,Austria,2523,1962,4,1943-01-01T00:00:00.000000,19.12936344969199,1,1300.0,1312.6530072541696
1962-02-17,Chamonix,France,L,Downhill,WSC,0,N/A,2,Pia Riva,Italy,2574,1962,4,1935-01-01T00:00:00.000000,27.12936344969199,5,1314.8684591992942,1321.879914088591
1962-02-17,Chamonix,France,L,Downhill,WSC,0,N/A,3,Barbara Ferries,USA,2595,1962,4,1944-01-01T00:00:00.000000,18.130047912388775,2,1300.0,1302.6530072541696
1962-02-17,Chamonix,France,L,Downhill,WSC,0,N/A,4,Barbara-Maria Barbi Henneberger,Germany,2575,1962,4,1940-01-01T00:00:00.000000,22.130047912388775,6,1308.2562167533624,1305.5528990949215
1962-02-17,Chamonix,France,L,Downhill,WSC,0,N/A,5,Nancy Greene,Canada,2517,1962,4,1943-01-01T00:00:00.000000,19.12936344969199,4,1298.149996326108,1290.8828373327433
1962-02-17,Chamonix,France,L,Downhill,WSC,0,N/A,6,Patricia du Roy de Blicquy-De Pomereu,Belgium,2573,1962,4,1943-01-01T00:00:00.000000,19.12936344969199,1,1300.0,1287.6530072541696
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,1,Christl Haas,Austria,2523,1964,4,1943-01-01T00:00:00.000000,21.097878165639973,4,1302.3741925624267,1406.7001730287136
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,2,Edith Zimmermann,Austria,2516,1964,4,1941-01-01T00:00:00.000000,23.096509240246405,4,1300.0,1400.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,3,Traudl Hecher,Austria,2560,1964,4,1943-01-01T00:00:00.000000,21.097878165639973,6,1302.9283246216753,1397.0828615031812
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,4,Heidi Biebl,Germany,2571,1964,4,1941-01-01T00:00:00.000000,23.096509240246405,5,1303.2731095396095,1392.3209751155223
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,5,Barbara-Maria Barbi Henneberger,Germany,2575,1964,4,1940-01-01T00:00:00.000000,24.098562628336754,10,1301.041938210122,1385.7801188152732
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,6,Fernande Bochatay,Switzerland,2509,1964,4,1946-01-01T00:00:00.000000,18.09719370294319,2,1300.0,1380.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,7,Nancy Greene,Canada,2517,1964,4,1943-01-01T00:00:00.000000,21.097878165639973,7,1298.2892683644118,1373.8791370894562
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,8,Christine Terraillon-Jauffret,France,2602,1964,4,1943-01-01T00:00:00.000000,21.097878165639973,1,1300.0,1370.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,9,Annie Famose,France,2419,1964,4,1944-01-01T00:00:00.000000,20.098562628336754,2,1300.0,1365.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,10,Marielle Goitschel,France,2520,1964,4,1945-01-01T00:00:00.000000,19.096509240246405,6,1300.0,1360.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,11,Giustina Demetz,Italy,2484,1964,4,1941-01-01T00:00:00.000000,23.096509240246405,2,1300.0,1355.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,12,Burgl Farbinger,Germany,2510,1964,4,1945-01-01T00:00:00.000000,19.096509240246405,2,1300.0,1350.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,13,Patricia du Roy de Blicquy-De Pomereu,Belgium,2573,1964,4,1943-01-01T00:00:00.000000,21.097878165639973,4,1297.6832275713882,1343.4606017620138
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,14,Starr Walton-Hurley,USA,2603,1964,4,1942-01-01T00:00:00.000000,22.09719370294319,1,1300.0,1340.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,15,Joan Hannah,USA,2583,1964,4,1939-01-01T00:00:00.000000,25.097878165639973,5,1299.8252603602664,1334.9398887112277
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,16,Gina Hathorn,Great Britain,2432,1964,4,1946-01-01T00:00:00.000000,18.09719370294319,2,1300.0,1330.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,17,Heidi Obrecht,Switzerland,2579,1964,4,1942-01-01T00:00:00.000000,22.09719370294319,2,1300.0,1325.060562768615
1964-02-06,Innsbruck,Austria,L,Downhill,Olympic Winter Games,0,N/A,18,Pia Riva,Italy,2574,1964,4,1935-01-01T00:00:00.000000,29.097878165639973,9,1304.1055164398606,1322.8958558860327
